0.023333,0.022544,0.021756,0.020968,0.02018,0.019392,0.018604,0.017815,0.017027,0.016239,0.015451,0.014663,0.013875,0.013086,0.012298
0.024268,0.023479,0.022689,0.021899,0.02111,0.02032,0.01953,0.018741,0.017951,0.017162,0.016372,0.015582,0.014793,0.014003,0.013213
0.025141,0.024359,0.023577,0.022795,0.022013,0.021231,0.020449,0.019667,0.018885,0.018103,0.017321,0.016539,0.015756,0.014974,0.014192
0.025945,0.02518,0.024415,0.023649,0.022884,0.022119,0.021354,0.020589,0.019824,0.019059,0.018294,0.017529,0.016764,0.015999,0.015234
0.026674,0.025936,0.025197,0.024459,0.023721,0.022982,0.022244,0.021506,0.020768,0.020029,0.019291,0.018553,0.017814,0.017076,0.016338
0.027325,0.026623,0.025922,0.02522,0.024518,0.023817,0.023115,0.022413,0.021711,0.02101,0.020308,0.019606,0.018905,0.018203,0.017501
0.027897,0.027241,0.026586,0.025931,0.025275,0.02462,0.023964,0.023309,0.022654,0.021998,0.021343,0.020688,0.020032,0.019377,0.018722
0.028388,0.027788,0.027189,0.02659,0.02599,0.025391,0.024791,0.024192,0.023592,0.022993,0.022394,0.021794,0.021195,0.020595,0.019996
0.0288,0.028266,0.027732,0.027198,0.026663,0.026129,0.025595,0.02506,0.024526,0.023992,0.023458,0.022923,0.022389,0.021855,0.02132
0.029138,0.028678,0.028217,0.027756,0.027296,0.026835,0.026375,0.025914,0.025454,0.024993,0.024532,0.024072,0.023611,0.023151,0.02269
0.029407,0.029028,0.028649,0.02827,0.027891,0.027512,0.027132,0.026753,0.026374,0.025995,0.025616,0.025237,0.024858,0.024479,0.0241
0.029615,0.029324,0.029033,0.028743,0.028452,0.028161,0.02787,0.027579,0.027288,0.026997,0.026707,0.026416,0.026125,0.025834,0.025543
0.029774,0.029577,0.029379,0.029182,0.028985,0.028788,0.028591,0.028393,0.028196,0.027999,0.027802,0.027605,0.027407,0.02721,0.027013
0.029897,0.029797,0.029697,0.029598,0.029498,0.029398,0.029299,0.029199,0.0291,0.029,0.0289,0.028801,0.028701,0.028601,0.028502
0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
0.0301,0.0302,0.0303,0.0304,0.0305,0.0306,0.0307,0.0308,0.0309,0.031,0.0311,0.0312,0.0313,0.0314,0.0315
0.0302,0.0304,0.0306,0.0308,0.031,0.0312,0.0314,0.0316,0.0318,0.032,0.0322,0.0324,0.0326,0.0328,0.033
0.0303,0.0306,0.0309,0.0312,0.0315,0.0318,0.0321,0.0324,0.0327,0.033,0.0333,0.0336,0.0339,0.0342,0.0345
0.0304,0.0308,0.0312,0.0316,0.032,0.0324,0.0328,0.0332,0.0336,0.034,0.0344,0.0348,0.0352,0.0356,0.036
0.0305,0.031,0.0315,0.032,0.0325,0.033,0.0335,0.034,0.0345,0.035,0.0355,0.036,0.0365,0.037,0.0375
0.0306,0.0312,0.0318,0.0324,0.033,0.0336,0.0342,0.0348,0.0354,0.036,0.0366,0.0372,0.0378,0.0384,0.039
0.0307,0.0314,0.0321,0.0328,0.0335,0.0342,0.0349,0.0356,0.0363,0.037,0.0377,0.0384,0.0391,0.0398,0.0405
0.0308,0.0316,0.0324,0.0332,0.034,0.0348,0.0356,0.0364,0.0372,0.038,0.0388,0.0396,0.0404,0.0412,0.042
0.0309,0.0318,0.0327,0.0336,0.0345,0.0354,0.0363,0.0372,0.0381,0.039,0.0399,0.0408,0.0417,0.0426,0.0435
0.031,0.032,0.033,0.034,0.035,0.036,0.037,0.038,0.039,0.04,0.041,0.042,0.043,0.044,0.045
0.0311,0.0322,0.0333,0.0344,0.0355,0.0366,0.0377,0.0388,0.0399,0.041,0.0421,0.0432,0.0443,0.0454,0.0465
0.0312,0.0324,0.0336,0.0348,0.036,0.0372,0.0384,0.0396,0.0408,0.042,0.0432,0.0444,0.0456,0.0468,0.048
0.0313,0.0326,0.0339,0.0352,0.0365,0.0378,0.0391,0.0404,0.0417,0.043,0.0443,0.0456,0.0469,0.0482,0.0495
0.0314,0.0328,0.0342,0.0356,0.037,0.0384,0.0398,0.0412,0.0426,0.044,0.0454,0.0468,0.0482,0.0496,0.051
0.0315,0.033,0.0345,0.036,0.0375,0.039,0.0405,0.042,0.0435,0.045,0.0465,0.048,0.0495,0.051,0.0525
0.0316,0.0332,0.0348,0.0364,0.038,0.0396,0.0412,0.0428,0.0444,0.046,0.0476,0.0492,0.0508,0.0524,0.054
0.0317,0.0334,0.0351,0.0368,0.0385,0.0402,0.0419,0.0436,0.0453,0.047,0.0487,0.0504,0.0521,0.0538,0.0555
0.0318,0.0336,0.0354,0.0372,0.039,0.0408,0.0426,0.0444,0.0462,0.048,0.0498,0.0516,0.0534,0.0552,0.057
0.0319,0.0338,0.0357,0.0376,0.0395,0.0414,0.0433,0.0452,0.0471,0.049,0.0509,0.0528,0.0547,0.0566,0.0585
0.032,0.034,0.036,0.038,0.04,0.042,0.044,0.046,0.048,0.05,0.052,0.054,0.056,0.058,0.06
0.0321,0.0342,0.0363,0.0384,0.0405,0.0426,0.0447,0.0468,0.0489,0.051,0.0531,0.0552,0.0573,0.0594,0.0615
0.0322,0.0344,0.0366,0.0388,0.041,0.0432,0.0454,0.0476,0.0498,0.052,0.0542,0.0564,0.0586,0.0608,0.063
0.0323,0.0346,0.0369,0.0392,0.0415,0.0438,0.0461,0.0484,0.0507,0.053,0.0553,0.0576,0.0599,0.0622,0.0645
0.0324,0.0348,0.0372,0.0396,0.042,0.0444,0.0468,0.0492,0.0516,0.054,0.0564,0.0588,0.0612,0.0636,0.066
0.0325,0.035,0.0375,0.04,0.0425,0.045,0.0475,0.05,0.0525,0.055,0.0575,0.06,0.0625,0.065,0.0675
0.0326,0.0352,0.0378,0.0404,0.043,0.0456,0.0482,0.0508,0.0534,0.056,0.0586,0.0612,0.0638,0.0664,0.069
0.0327,0.0354,0.0381,0.0408,0.0435,0.0462,0.0489,0.0516,0.0543,0.057,0.0597,0.0624,0.0651,0.0678,0.0705
0.0328,0.0356,0.0384,0.0412,0.044,0.0468,0.0496,0.0524,0.0552,0.058,0.0608,0.0636,0.0664,0.0692,0.072
0.0329,0.0358,0.0387,0.0416,0.0445,0.0474,0.0503,0.0532,0.0561,0.059,0.0619,0.0648,0.0677,0.0706,0.0735
0.033,0.036,0.039,0.042,0.045,0.048,0.051,0.054,0.057,0.06,0.063,0.066,0.069,0.072,0.075
0.0331,0.0362,0.0393,0.0424,0.0455,0.0486,0.0517,0.0548,0.0579,0.061,0.0641,0.0672,0.0703,0.0734,0.0765
0.0332,0.0364,0.0396,0.0428,0.046,0.0492,0.0524,0.0556,0.0588,0.062,0.0652,0.0684,0.0716,0.0748,0.078
0.0333,0.0366,0.0399,0.0432,0.0465,0.0498,0.0531,0.0564,0.0597,0.063,0.0663,0.0696,0.0729,0.0762,0.0795
0.0334,0.0368,0.0402,0.0436,0.047,0.0504,0.0538,0.0572,0.0606,0.064,0.0674,0.0708,0.0742,0.0776,0.081
0.0335,0.037,0.0405,0.044,0.0475,0.051,0.0545,0.058,0.0615,0.065,0.0685,0.072,0.0755,0.079,0.0825
0.0336,0.0372,0.0408,0.0444,0.048,0.0516,0.0552,0.0588,0.0624,0.066,0.0696,0.0732,0.0768,0.0804,0.084
0.0337,0.0374,0.0411,0.0448,0.0485,0.0522,0.0559,0.0596,0.0633,0.067,0.0707,0.0744,0.0781,0.0818,0.0855
0.0338,0.0376,0.0414,0.0452,0.049,0.0528,0.0566,0.0604,0.0642,0.068,0.0718,0.0756,0.0794,0.0832,0.087
0.0339,0.0378,0.0417,0.0456,0.0495,0.0534,0.0573,0.0612,0.0651,0.069,0.0729,0.0768,0.0807,0.0846,0.0885
0.034,0.038,0.042,0.046,0.05,0.054,0.058,0.062,0.066,0.07,0.074,0.078,0.082,0.086,0.09
0.0341,0.0382,0.0423,0.0464,0.0505,0.0546,0.0587,0.0628,0.0669,0.071,0.0751,0.0792,0.0833,0.0874,0.0915
0.0342,0.0384,0.0426,0.0468,0.051,0.0552,0.0594,0.0636,0.0678,0.072,0.0762,0.0804,0.0846,0.0888,0.093
0.0343,0.0386,0.0429,0.0472,0.0515,0.0558,0.0601,0.0644,0.0687,0.073,0.0773,0.0816,0.0859,0.0902,0.0945
0.0344,0.0388,0.0432,0.0476,0.052,0.0564,0.0608,0.0652,0.0696,0.074,0.0784,0.0828,0.0872,0.0916,0.096
0.0345,0.039,0.0435,0.048,0.0525,0.057,0.0615,0.066,0.0705,0.075,0.0795,0.084,0.0885,0.093,0.0975
0.0346,0.0392,0.0438,0.0484,0.053,0.0576,0.0622,0.0668,0.0714,0.076,0.0806,0.0852,0.0898,0.0944,0.099
0.0347,0.0394,0.0441,0.0488,0.0535,0.0582,0.0629,0.0676,0.0723,0.077,0.0817,0.0864,0.0911,0.0958,0.1005
0.0348,0.0396,0.0444,0.0492,0.054,0.0588,0.0636,0.0684,0.0732,0.078,0.0828,0.0876,0.0924,0.0972,0.102
0.0349,0.0398,0.0447,0.0496,0.0545,0.0594,0.0643,0.0692,0.0741,0.079,0.0839,0.0888,0.0937,0.0986,0.1035
0.035,0.04,0.045,0.05,0.055,0.06,0.065,0.07,0.075,0.08,0.085,0.09,0.095,0.1,0.105
0.0351,0.0402,0.0453,0.0504,0.0555,0.0606,0.0657,0.0708,0.0759,0.081,0.0861,0.0912,0.0963,0.1014,0.1065
0.0352,0.0404,0.0456,0.0508,0.056,0.0612,0.0664,0.0716,0.0768,0.082,0.0872,0.0924,0.0976,0.1028,0.108
0.0353,0.0406,0.0459,0.0512,0.0565,0.0618,0.0671,0.0724,0.0777,0.083,0.0883,0.0936,0.0989,0.1042,0.1095
0.0354,0.0408,0.0462,0.0516,0.057,0.0624,0.0678,0.0732,0.0786,0.084,0.0894,0.0948,0.1002,0.1056,0.111
0.0355,0.041,0.0465,0.052,0.0575,0.063,0.0685,0.074,0.0795,0.085,0.0905,0.096,0.1015,0.107,0.1125
0.0356,0.0412,0.0468,0.0524,0.058,0.0636,0.0692,0.0748,0.0804,0.086,0.0916,0.0972,0.1028,0.1084,0.114
0.0357,0.0414,0.0471,0.0528,0.0585,0.0642,0.0699,0.0756,0.0813,0.087,0.0927,0.0984,0.1041,0.1098,0.1155
0.0358,0.0416,0.0474,0.0532,0.059,0.0648,0.0706,0.0764,0.0822,0.088,0.0938,0.0996,0.1054,0.1112,0.117
0.0359,0.0418,0.0477,0.0536,0.0595,0.0654,0.0713,0.0772,0.0831,0.089,0.0949,0.1008,0.1067,0.1126,0.1185
0.036,0.042,0.048,0.054,0.06,0.066,0.072,0.078,0.084,0.09,0.096,0.102,0.108,0.114,0.12
0.0361,0.0422,0.0483,0.0544,0.0605,0.0666,0.0727,0.0788,0.0849,0.091,0.0971,0.1032,0.1093,0.1154,0.1215
0.0362,0.0424,0.0486,0.0548,0.061,0.0672,0.0734,0.0796,0.0858,0.092,0.0982,0.1044,0.1106,0.1168,0.123
0.0363,0.0426,0.0489,0.0552,0.0615,0.0678,0.0741,0.0804,0.0867,0.093,0.0993,0.1056,0.1119,0.1182,0.1245
0.0364,0.0428,0.0492,0.0556,0.062,0.0684,0.0748,0.0812,0.0876,0.094,0.1004,0.1068,0.1132,0.1196,0.126
0.0365,0.043,0.0495,0.056,0.0625,0.069,0.0755,0.082,0.0885,0.095,0.1015,0.108,0.1145,0.121,0.1275
0.0366,0.0432,0.0498,0.0564,0.063,0.0696,0.0762,0.0828,0.0894,0.096,0.1026,0.1092,0.1158,0.1224,0.129
0.0367,0.0434,0.0501,0.0568,0.0635,0.0702,0.0769,0.0836,0.0903,0.097,0.1037,0.1104,0.1171,0.1238,0.1305
0.0368,0.0436,0.0504,0.0572,0.064,0.0708,0.0776,0.0844,0.0912,0.098,0.1048,0.1116,0.1184,0.1252,0.132
0.0369,0.0438,0.0507,0.0576,0.0645,0.0714,0.0783,0.0852,0.0921,0.099,0.1059,0.1128,0.1197,0.1266,0.1335
0.037,0.044,0.051,0.058,0.065,0.072,0.079,0.086,0.093,0.1,0.107,0.114,0.121,0.128,0.135
0.0371,0.0442,0.0513,0.0584,0.0655,0.0726,0.0797,0.0868,0.0939,0.101,0.1081,0.1152,0.1223,0.1294,0.1365
0.0372,0.0444,0.0516,0.0588,0.066,0.0732,0.0804,0.0876,0.0948,0.102,0.1092,0.1164,0.1236,0.1308,0.138
0.0373,0.0446,0.0519,0.0592,0.0665,0.0738,0.0811,0.0884,0.0957,0.103,0.1103,0.1176,0.1249,0.1322,0.1395
0.0374,0.0448,0.0522,0.0596,0.067,0.0744,0.0818,0.0892,0.0966,0.104,0.1114,0.1188,0.1262,0.1336,0.141
0.0375,0.045,0.0525,0.06,0.0675,0.075,0.0825,0.09,0.0975,0.105,0.1125,0.12,0.1275,0.135,0.1425
0.0376,0.0452,0.0528,0.0604,0.068,0.0756,0.0832,0.0908,0.0984,0.106,0.1136,0.1212,0.1288,0.1364,0.144
0.0377,0.0454,0.0531,0.0608,0.0685,0.0762,0.0839,0.0916,0.0993,0.107,0.1147,0.1224,0.1301,0.1378,0.1455
0.0378,0.0456,0.0534,0.0612,0.069,0.0768,0.0846,0.0924,0.1002,0.108,0.1158,0.1236,0.1314,0.1392,0.147
0.0379,0.0458,0.0537,0.0616,0.0695,0.0774,0.0853,0.0932,0.1011,0.109,0.1169,0.1248,0.1327,0.1406,0.1485
0.038,0.046,0.054,0.062,0.07,0.078,0.086,0.094,0.102,0.11,0.118,0.126,0.134,0.142,0.15
0.0381,0.0462,0.0543,0.0624,0.0705,0.0786,0.0867,0.0948,0.1029,0.111,0.1191,0.1272,0.1353,0.1434,0.1515
0.0382,0.0464,0.0546,0.0628,0.071,0.0792,0.0874,0.0956,0.1038,0.112,0.1202,0.1284,0.1366,0.1448,0.153
0.0383,0.0466,0.0549,0.0632,0.0715,0.0798,0.0881,0.0964,0.1047,0.113,0.1213,0.1296,0.1379,0.1462,0.1545
0.0384,0.0468,0.0552,0.0636,0.072,0.0804,0.0888,0.0972,0.1056,0.114,0.1224,0.1308,0.1392,0.1476,0.156
0.0385,0.047,0.0555,0.064,0.0725,0.081,0.0895,0.098,0.1065,0.115,0.1235,0.132,0.1405,0.149,0.1575
0.0386,0.0472,0.0558,0.0644,0.073,0.0816,0.0902,0.0988,0.1074,0.116,0.1246,0.1332,0.1418,0.1504,0.159
0.0387,0.0474,0.0561,0.0648,0.0735,0.0822,0.0909,0.0996,0.1083,0.117,0.1257,0.1344,0.1431,0.1518,0.1605
0.0388,0.0476,0.0564,0.0652,0.074,0.0828,0.0916,0.1004,0.1092,0.118,0.1268,0.1356,0.1444,0.1532,0.162
0.0389,0.0478,0.0567,0.0656,0.0745,0.0834,0.0923,0.1012,0.1101,0.119,0.1279,0.1368,0.1457,0.1546,0.1635
0.039,0.048,0.057,0.066,0.075,0.084,0.093,0.102,0.111,0.12,0.129,0.138,0.147,0.156,0.165
0.0391,0.0482,0.0573,0.0664,0.0755,0.0846,0.0937,0.1028,0.1119,0.121,0.1301,0.1392,0.1483,0.1574,0.1665
0.0392,0.0484,0.0576,0.0668,0.076,0.0852,0.0944,0.1036,0.1128,0.122,0.1312,0.1404,0.1496,0.1588,0.168
0.0393,0.0486,0.0579,0.0672,0.0765,0.0858,0.0951,0.1044,0.1137,0.123,0.1323,0.1416,0.1509,0.1602,0.1695
0.0394,0.0488,0.0582,0.0676,0.077,0.0864,0.0958,0.1052,0.1146,0.124,0.1334,0.1428,0.1522,0.1616,0.171
0.0395,0.049,0.0585,0.068,0.0775,0.087,0.0965,0.106,0.1155,0.125,0.1345,0.144,0.1535,0.163,0.1725
0.0396,0.0492,0.0588,0.0684,0.078,0.0876,0.0972,0.1068,0.1164,0.126,0.1356,0.1452,0.1548,0.1644,0.174
0.0397,0.0494,0.0591,0.0688,0.0785,0.0882,0.0979,0.1076,0.1173,0.127,0.1367,0.1464,0.1561,0.1658,0.1755
0.0398,0.0496,0.0594,0.0692,0.079,0.0888,0.0986,0.1084,0.1182,0.128,0.1378,0.1476,0.1574,0.1672,0.177
0.0399,0.0498,0.0597,0.0696,0.0795,0.0894,0.0993,0.1092,0.1191,0.129,0.1389,0.1488,0.1587,0.1686,0.1785
0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18
0.0401,0.0502,0.0603,0.0704,0.0805,0.0906,0.1007,0.1108,0.1209,0.131,0.1411,0.1512,0.1613,0.1714,0.1815
0.0402,0.0504,0.0606,0.0708,0.081,0.0912,0.1014,0.1116,0.1218,0.132,0.1422,0.1524,0.1626,0.1728,0.183
0.0403,0.0506,0.0609,0.0712,0.0815,0.0918,0.1021,0.1124,0.1227,0.133,0.1433,0.1536,0.1639,0.1742,0.1845
0.0404,0.0508,0.0612,0.0716,0.082,0.0924,0.1028,0.1132,0.1236,0.134,0.1444,0.1548,0.1652,0.1756,0.186
0.0405,0.051,0.0615,0.072,0.0825,0.093,0.1035,0.114,0.1245,0.135,0.1455,0.156,0.1665,0.177,0.1875
0.0406,0.0512,0.0618,0.0724,0.083,0.0936,0.1042,0.1148,0.1254,0.136,0.1466,0.1572,0.1678,0.1784,0.189
0.0407,0.0514,0.0621,0.0728,0.0835,0.0942,0.1049,0.1156,0.1263,0.137,0.1477,0.1584,0.1691,0.1798,0.1905
0.0408,0.0516,0.0624,0.0732,0.084,0.0948,0.1056,0.1164,0.1272,0.138,0.1488,0.1596,0.1704,0.1812,0.192
0.0409,0.0518,0.0627,0.0736,0.0845,0.0954,0.1063,0.1172,0.1281,0.139,0.1499,0.1608,0.1717,0.1826,0.1935
0.041,0.052,0.063,0.074,0.085,0.096,0.107,0.118,0.129,0.14,0.151,0.162,0.173,0.184,0.195
0.0411,0.0522,0.0633,0.0744,0.0855,0.0966,0.1077,0.1188,0.1299,0.141,0.1521,0.1632,0.1743,0.1854,0.1965
0.0412,0.0524,0.0636,0.0748,0.086,0.0972,0.1084,0.1196,0.1308,0.142,0.1532,0.1644,0.1756,0.1868,0.198
0.0413,0.0526,0.0639,0.0752,0.0865,0.0978,0.1091,0.1204,0.1317,0.143,0.1543,0.1656,0.1769,0.1882,0.1995
0.0414,0.0528,0.0642,0.0756,0.087,0.0984,0.1098,0.1212,0.1326,0.144,0.1554,0.1668,0.1782,0.1896,0.201
0.0415,0.053,0.0645,0.076,0.0875,0.099,0.1105,0.122,0.1335,0.145,0.1565,0.168,0.1795,0.191,0.2025
0.0416,0.0532,0.0648,0.0764,0.088,0.0996,0.1112,0.1228,0.1344,0.146,0.1576,0.1692,0.1808,0.1924,0.204
0.0417,0.0534,0.0651,0.0768,0.0885,0.1002,0.1119,0.1236,0.1353,0.147,0.1587,0.1704,0.1821,0.1938,0.2055
0.0418,0.0536,0.0654,0.0772,0.089,0.1008,0.1126,0.1244,0.1362,0.148,0.1598,0.1716,0.1834,0.1952,0.207
0.0419,0.0538,0.0657,0.0776,0.0895,0.1014,0.1133,0.1252,0.1371,0.149,0.1609,0.1728,0.1847,0.1966,0.2085
0.042,0.054,0.066,0.078,0.09,0.102,0.114,0.126,0.138,0.15,0.162,0.174,0.186,0.198,0.21
0.0421,0.0542,0.0663,0.0784,0.0905,0.1026,0.1147,0.1268,0.1389,0.151,0.1631,0.1752,0.1873,0.1994,0.2115
0.0422,0.0544,0.0666,0.0788,0.091,0.1032,0.1154,0.1276,0.1398,0.152,0.1642,0.1764,0.1886,0.2008,0.213
0.0423,0.0546,0.0669,0.0792,0.0915,0.1038,0.1161,0.1284,0.1407,0.153,0.1653,0.1776,0.1899,0.2022,0.2145
0.0424,0.0548,0.0672,0.0796,0.092,0.1044,0.1168,0.1292,0.1416,0.154,0.1664,0.1788,0.1912,0.2036,0.216
0.0425,0.055,0.0675,0.08,0.0925,0.105,0.1175,0.13,0.1425,0.155,0.1675,0.18,0.1925,0.205,0.2175
0.0426,0.0552,0.0678,0.0804,0.093,0.1056,0.1182,0.1308,0.1434,0.156,0.1686,0.1812,0.1938,0.2064,0.219
0.0427,0.0554,0.0681,0.0808,0.0935,0.1062,0.1189,0.1316,0.1443,0.157,0.1697,0.1824,0.1951,0.2078,0.2205
0.0428,0.0556,0.0684,0.0812,0.094,0.1068,0.1196,0.1324,0.1452,0.158,0.1708,0.1836,0.1964,0.2092,0.222
0.0429,0.0558,0.0687,0.0816,0.0945,0.1074,0.1203,0.1332,0.1461,0.159,0.1719,0.1848,0.1977,0.2106,0.2235
0.043,0.056,0.069,0.082,0.095,0.108,0.121,0.134,0.147,0.16,0.173,0.186,0.199,0.212,0.225
0.0431,0.0562,0.0693,0.0824,0.0955,0.1086,0.1217,0.1348,0.1479,0.161,0.1741,0.1872,0.2003,0.2134,0.2265
0.0432,0.0564,0.0696,0.0828,0.096,0.1092,0.1224,0.1356,0.1488,0.162,0.1752,0.1884,0.2016,0.2148,0.228
0.0433,0.0566,0.0699,0.0832,0.0965,0.1098,0.1231,0.1364,0.1497,0.163,0.1763,0.1896,0.2029,0.2162,0.2295
0.0434,0.0568,0.0702,0.0836,0.097,0.1104,0.1238,0.1372,0.1506,0.164,0.1774,0.1908,0.2042,0.2176,0.231
0.0435,0.057,0.0705,0.084,0.0975,0.111,0.1245,0.138,0.1515,0.165,0.1785,0.192,0.2055,0.219,0.2325
0.0436,0.0572,0.0708,0.0844,0.098,0.1116,0.1252,0.1388,0.1524,0.166,0.1796,0.1932,0.2068,0.2204,0.234
0.0437,0.0574,0.0711,0.0848,0.0985,0.1122,0.1259,0.1396,0.1533,0.167,0.1807,0.1944,0.2081,0.2218,nan
0.0438,0.0576,0.0714,0.0852,0.099,0.1128,0.1266,0.1404,0.1542,0.168,0.1818,0.1956,0.2094,0.2232,nan
0.0439,0.0578,0.0717,0.0856,0.0995,0.1134,0.1273,0.1412,0.1551,0.169,0.1829,0.1968,0.2107,0.2246,nan
0.044,0.058,0.072,0.086,0.1,0.114,0.128,0.142,0.156,0.17,0.184,0.198,0.212,0.226,nan
0.0441,0.0582,0.0723,0.0864,0.1005,0.1146,0.1287,0.1428,0.1569,0.171,0.1851,0.1992,0.2133,0.2274,nan
0.0442,0.0584,0.0726,0.0868,0.101,0.1152,0.1294,0.1436,0.1578,0.172,0.1862,0.2004,0.2146,0.2288,nan
0.0443,0.0586,0.0729,0.0872,0.1015,0.1158,0.1301,0.1444,0.1587,0.173,0.1873,0.2016,0.2159,0.2302,nan
0.0444,0.0588,0.0732,0.0876,0.102,0.1164,0.1308,0.1452,0.1596,0.174,0.1884,0.2028,0.2172,0.2316,nan
0.0445,0.059,0.0735,0.088,0.1025,0.117,0.1315,0.146,0.1605,0.175,0.1895,0.204,0.2185,0.233,nan
0.0446,0.0592,0.0738,0.0884,0.103,0.1176,0.1322,0.1468,0.1614,0.176,0.1906,0.2052,0.2198,nan,nan
0.0447,0.0594,0.0741,0.0888,0.1035,0.1182,0.1329,0.1476,0.1623,0.177,0.1917,0.2064,0.2211,nan,nan
0.0448,0.0596,0.0744,0.0892,0.104,0.1188,0.1336,0.1484,0.1632,0.178,0.1928,0.2076,0.2224,nan,nan
0.0449,0.0598,0.0747,0.0896,0.1045,0.1194,0.1343,0.1492,0.1641,0.179,0.1939,0.2088,0.2237,nan,nan
0.045,0.06,0.075,0.09,0.105,0.12,0.135,0.15,0.165,0.18,0.195,0.21,0.225,nan,nan
