3.8069e+14
-4.9258e+13
-2.0723e+14
-2.9967e+14
3.3029e+13
4.8258e+13
3.2458e+13
-2.4602e+14
-4.0983e+14
1.0194e+14
7.9377e+13
1.5271e+14
-2.8005e+12
7.9597e+13
-1.6922e+14
5.0387e+13
2.7189e+05
-5072
1.4859e+14
-1146.6
-1.8128e+14
-2.2479e+13
-2.299e+14
-1.9841e+14
-4.1232e+14
-2.2009e+14
-1.8517e+15
-1.9296e+13
1.9841e+13
7212.6
3.5789
