-0.013976,-0.17322,-0.00036874
-0.015417,-0.1818,-0.00033035
-0.017045,-0.19018,-0.00028776
-0.018606,-0.19848,-0.00024883
-0.020566,-0.20625,-0.00019911
-0.028244,-0.22398,-0.00014685
-0.030605,-0.23117,-9.2113e-05
-0.033574,-0.23895,-3.5724e-05
-0.036645,-0.24604,2.2194e-05
-0.040047,-0.25302,8.0983e-05
-0.043686,-0.24868,0.00013996
-0.04767,-0.25499,0.00019902
-0.051961,-0.27176,0.0002573
-0.056403,-0.27675,0.00031465
-0.061025,-0.28139,0.00037041
-0.076895,-0.27453,0.00042394
-0.082056,-0.27809,0.00047515
-0.076648,-0.29167,0.00052325
-0.08264,-0.29357,0.0005682
-0.09968,-0.29499,0.00060249
-0.10586,-0.2959,0.00063949
-0.12356,-0.28528,0.00067172
-0.13078,-0.2849,0.0006991
-0.13879,-0.2835,0.00072131
-0.13655,-0.2923,0.00073806
-0.14572,-0.2892,0.00074944
-0.15487,-0.27442,0.00075514
-0.16417,-0.27017,0.00075533
-0.19517,-0.26482,0.00075836
-0.20485,-0.25879,0.00074762
-0.21534,-0.25194,0.00073184
-0.21596,-0.24455,0.00083554
-0.22755,-0.23621,0.00081341
-0.25029,-0.23831,0.00077339
-0.26222,-0.22904,0.00075362
-0.28576,-0.21966,0.00075424
-0.29868,-0.2105,0.00073699
-0.31233,-0.20151,0.00072197
-0.32652,-0.18163,0.00075161
-0.3413,-0.16715,0.00074329
-0.35593,-0.15768,0.0010157
-0.37114,-0.15017,0.0011945
-0.38669,-0.14046,0.0012311
-0.41251,-0.12864,0.0013432
-0.4282,-0.1187,0.0014269
-0.44484,-0.10896,0.001895
-0.46072,-0.099011,0.0020367
-0.48824,-0.08935,0.001847
-0.50469,-0.074065,0.0020639
-0.52124,-0.064406,0.0023025
-0.53813,-0.054948,0.002892
-0.5549,-0.045584,0.0031756
-0.58302,-0.036565,0.0044018
-0.5998,-0.02778,0.0047296
-0.62731,-0.01928,0.004246
-0.64477,-0.011399,0.0047156
-0.66251,-0.004019,0.0052024
-0.66902,0.014026,0.0066346
-0.68689,0.020925,0.0071676
-0.71605,0.027478,0.0077623
-0.73286,0.02251,0.0083444
-0.75823,0.039377,0.0089635
-0.77386,0.055737,0.0096568
-0.79027,0.061016,0.010375
-0.81881,0.066233,0.011142
-0.83484,0.071721,0.011894
-0.85041,0.077294,0.014501
-0.86488,0.083208,0.015309
-0.88081,0.077632,0.016211
-0.89423,0.082255,0.017182
-0.92021,0.097812,0.020092
-0.93437,0.10199,0.021242
-0.94827,0.10592,0.022532
-0.97219,0.10969,0.023926
-0.9857,0.11337,0.025474
-0.99939,0.1221,0.025283
-1.0066,0.13577,0.026978
-1.0193,0.13391,0.030546
-1.0307,0.13853,0.032271
-1.0416,0.14267,0.034052
-1.0618,0.15433,0.035838
-1.0714,0.14745,0.03769
-1.0817,0.15344,0.04147
-1.0901,0.16894,0.04338
-1.106,0.17452,0.045223
-1.1134,0.17958,0.047258
-1.1092,0.17367,0.049327
-1.1173,0.18012,0.051503
-1.1338,0.19618,0.053594
-1.1395,0.20262,0.055709
-1.1329,0.20832,0.05777
-1.1469,0.21551,0.06162
-1.1383,0.21048,0.063623
-1.1399,0.21622,0.065639
-1.1416,0.22439,0.067713
-1.1525,0.24096,0.069708
-1.1617,0.24474,0.069746
-1.161,0.23904,0.071612
-1.1606,0.24599,0.075206
-1.1377,0.25045,0.076795
-1.1356,0.25465,0.078301
-1.143,0.25836,0.079671
-1.1501,0.26183,0.08083
-1.1465,0.26456,0.081965
-1.132,0.27805,0.082994
-1.1282,0.28041,0.083853
-1.1137,0.28271,0.08458
-1.1085,0.28491,0.085121
-1.1139,0.28699,0.08737
-1.1078,0.27761,0.087582
-1.1092,0.27865,0.08942
-1.1035,0.27883,0.089264
-1.0977,0.27854,0.089363
-1.0947,0.28313,0.087721
-1.0791,0.28147,0.087574
-1.0867,0.27397,0.087543
-1.0816,0.27175,0.086976
-1.075,0.26869,0.086507
-1.0604,0.26515,0.086445
-1.0574,0.26092,0.085906
-1.0568,0.25619,0.087243
-1.0541,0.25099,0.086229
-1.0628,0.24529,0.08553
-1.0494,0.23928,0.083904
-1.0471,0.23283,0.081253
-1.035,0.22594,0.08135
-1.0334,0.21893,0.08046
-1.0426,0.21172,0.079502
-1.0521,0.2044,0.077534
-1.0516,0.19674,0.078264
-1.0398,0.18944,0.077081
-1.0405,0.18039,0.075938
-1.0324,0.16133,0.074837
-1.0329,0.15324,0.073723
-1.0447,0.14662,0.072664
-1.0323,0.13804,0.071603
-1.022,0.12913,0.072519
-1.0222,0.12008,0.069763
-1.0295,0.10921,0.068165
-1.0279,0.11152,0.067373
-1.0264,0.10329,0.066636
-1.0165,0.086254,0.064825
-1.0138,0.078627,0.064096
-1.0207,0.071297,0.063333
-1.0066,0.064289,0.062666
-1.0128,0.057764,0.061973
-1.0078,0.046071,0.063214
-1.0033,0.040151,0.062736
-0.99785,0.037521,0.06044
-0.99341,0.032561,0.060086
-1.0007,0.02807,0.0598
-0.98645,0.016606,0.059566
-0.9825,0.01372,0.059341
-0.97746,0.0083113,0.057209
-0.97398,0.0049969,0.056955
-0.96221,0.0010087,0.058643
-0.95873,-0.0018014,0.058373
-0.96664,-0.0043389,0.056325
-0.96131,-0.0080368,0.056035
-0.95896,-0.010077,0.055833
-0.9557,-0.012918,0.055543
-0.95368,-0.014494,0.055261
-0.94257,-0.017201,0.05501
-0.94083,-0.018385,0.054611
