-0.00033563,-0.0076636,-4.0862e-05
-0.00039154,-0.0083565,-4.2337e-05
-0.0004532,-0.0090837,-4.3659e-05
-0.00052138,-0.0098445,-4.481e-05
-0.00059581,-0.010638,-4.5805e-05
-0.00067807,-0.011463,-4.6601e-05
-0.00079104,-0.012359,-4.7189e-05
-0.00091346,-0.013284,-4.7557e-05
-0.0010478,-0.01424,-4.77e-05
-0.0011943,-0.015224,-4.7611e-05
-0.0013545,-0.016236,-4.7287e-05
-0.0015293,-0.017231,-4.6728e-05
-0.0017199,-0.018251,-4.5931e-05
-0.0019278,-0.019338,-4.4902e-05
-0.0021534,-0.020445,-4.3644e-05
-0.0023975,-0.02157,-4.2162e-05
-0.0027051,-0.022668,-4.0466e-05
-0.0030333,-0.023781,-3.8566e-05
-0.0033399,-0.024947,-3.6473e-05
-0.0036705,-0.026122,-3.42e-05
-0.0040692,-0.027302,-3.179e-05
-0.0044926,-0.028485,-2.9232e-05
-0.0049869,-0.029626,-2.6545e-05
-0.00551,-0.030766,-2.3749e-05
-0.0060652,-0.0319,-2.0863e-05
-0.0066114,-0.033069,-1.7911e-05
-0.0071942,-0.034226,-1.4913e-05
-0.0078137,-0.035324,-1.1893e-05
-0.0084704,-0.036404,-8.8715e-06
-0.0092511,-0.037464,-5.8381e-06
-0.01007,-0.038499,-2.8476e-06
-0.010932,-0.039506,7.9796e-08
-0.011796,-0.040485,3.422e-06
-0.012706,-0.04143,6.6756e-06
-0.013707,-0.042383,9.7692e-06
-0.014756,-0.043299,1.2784e-05
-0.015899,-0.044178,1.5801e-05
-0.017094,-0.04502,1.8749e-05
-0.018343,-0.045826,2.1636e-05
-0.019649,-0.046552,2.4643e-05
-0.021014,-0.047221,2.7616e-05
-0.022438,-0.047851,3.1679e-05
-0.023923,-0.048452,3.6457e-05
-0.025469,-0.049014,4.1381e-05
-0.027119,-0.049529,4.6754e-05
-0.028832,-0.050003,5.2462e-05
-0.030612,-0.050439,6.0042e-05
-0.032454,-0.050835,6.8189e-05
-0.034407,-0.051193,7.5577e-05
-0.036426,-0.051489,8.3833e-05
-0.038511,-0.051747,9.3043e-05
-0.040664,-0.051966,0.00010461
-0.042883,-0.052149,0.00011731
-0.045215,-0.052295,0.00013492
-0.047615,-0.052406,0.00015384
-0.050124,-0.052483,0.00017082
-0.052703,-0.052529,0.00018969
-0.055353,-0.052545,0.00021049
-0.058029,-0.052489,0.00023703
-0.060777,-0.052405,0.0002657
-0.063641,-0.052295,0.00029675
-0.066572,-0.052205,0.00033013
-0.069605,-0.052048,0.00036598
-0.072701,-0.051825,0.00040461
-0.075862,-0.051581,0.00044611
-0.079137,-0.051316,0.00049068
-0.082476,-0.051029,0.00053826
-0.085878,-0.05072,0.00059626
-0.089337,-0.050387,0.00065749
-0.092861,-0.050076,0.00072234
-0.096438,-0.049747,0.00079107
-0.10012,-0.049356,0.00087143
-0.10386,-0.048948,0.0009564
-0.10765,-0.048524,0.0010465
-0.11154,-0.048085,0.0011422
-0.11548,-0.047632,0.0012441
-0.11948,-0.047144,0.0013453
-0.1235,-0.046601,0.0014532
-0.12758,-0.046065,0.0015754
-0.1317,-0.045511,0.0017044
-0.13587,-0.04494,0.0018406
-0.14012,-0.044323,0.001984
-0.1444,-0.043733,0.0021348
-0.14873,-0.043119,0.0023006
-0.15309,-0.042443,0.0024742
-0.15751,-0.041745,0.002655
-0.16197,-0.041027,0.0028441
-0.16641,-0.040332,0.0030414
-0.17087,-0.039612,0.0032474
-0.17541,-0.038827,0.0034618
-0.17997,-0.038017,0.0036846
-0.1845,-0.037183,0.0039157
-0.18909,-0.036321,0.0041622
-0.19364,-0.035479,0.0044167
-0.1982,-0.034615,0.0046792
-0.20277,-0.033717,0.0049501
-0.20738,-0.032753,0.0052289
-0.21202,-0.031774,0.0055079
-0.21667,-0.030818,0.0057943
-0.22131,-0.029834,0.0060952
-0.22586,-0.028832,0.0064023
-0.2304,-0.027814,0.0067155
-0.23497,-0.02678,0.0070342
-0.23957,-0.025733,0.0073575
-0.24416,-0.024675,0.0076854
-0.24869,-0.023563,0.0080174
-0.2532,-0.022441,0.0083528
-0.25766,-0.02131,0.0086911
-0.26209,-0.02017,0.0090316
-0.26655,-0.019022,0.0093811
-0.27098,-0.017912,0.0097314
-0.27541,-0.016797,0.010089
-0.27983,-0.015682,0.010446
-0.28422,-0.014568,0.010804
-0.2886,-0.013435,0.011154
-0.29291,-0.01231,0.011505
-0.29726,-0.011214,0.011855
-0.30159,-0.010127,0.012203
-0.30589,-0.0090519,0.012549
-0.31013,-0.0079913,0.012895
-0.31436,-0.0069476,0.013238
-0.31859,-0.0059229,0.013587
-0.3228,-0.004919,0.013932
-0.32705,-0.0039378,0.014274
-0.33125,-0.0029807,0.01461
-0.33544,-0.0020494,0.014935
-0.33958,-0.0011456,0.01526
-0.34371,-0.00026985,0.015582
-0.34788,0.00057701,0.0159
-0.35209,0.0013946,0.01621
-0.3563,0.0021816,0.016523
-0.36046,0.0029394,0.016832
-0.36462,0.0036609,0.017135
-0.36875,0.0043062,0.017435
-0.37288,0.0049192,0.01773
-0.37706,0.0055057,0.01802
-0.38119,0.0060578,0.018307
-0.38528,0.0065743,0.018597
-0.38936,0.0070547,0.018876
-0.39348,0.0074915,0.019149
-0.39759,0.0079376,0.019418
-0.4017,0.0083508,0.019685
-0.40577,0.0086958,0.019944
-0.40982,0.0090103,0.0202
-0.4139,0.0092955,0.020454
-0.41793,0.0095526,0.020704
-0.42198,0.0097837,0.020952
-0.42601,0.009968,0.021205
-0.43003,0.010129,0.021456
-0.43402,0.010279,0.021698
-0.43799,0.010409,0.021938
-0.44199,0.010521,0.022177
-0.44594,0.010588,0.022416
-0.44987,0.010642,0.022653
-0.45378,0.010676,0.022882
-0.45768,0.010696,0.02311
-0.46152,0.0107,0.023344
-0.46536,0.010693,0.023578
-0.46923,0.010675,0.023803
-0.47307,0.010643,0.024027
-0.47691,0.010603,0.02425
-0.48073,0.010551,0.024473
-0.48454,0.010493,0.024694
-0.48831,0.010424,0.024914
-0.49208,0.010351,0.025132
-0.49583,0.01027,0.025341
-0.49956,0.010175,0.025548
-0.50333,0.01008,0.025759
-0.50705,0.0099894,0.025976
-0.51077,0.0098966,0.026191
-0.51448,0.0097947,0.026397
-0.51819,0.0096916,0.026601
-0.52184,0.0095876,0.026804
-0.52545,0.0094833,0.027004
-0.52908,0.0093789,0.027203
-0.53271,0.0092748,0.027401
-0.53631,0.0091716,0.027597
-0.53994,0.0090696,0.027798
