-1.6317e+14
4.5867e+15
3.77e+15
6.9739e+14
-2.811e+15
-8.8635e+15
-1.1118e+15
6.3698e+15
-2.4963e+15
-3.9074e+15
4.0852e+15
-4.3123e+15
-2.1204e+15
1.0082e+15
4.6919e+15
5.2445e+14
27.812
4.0654e+15
-1.0977e+15
-4.2158e+15
1.0098e+15
1.211e+14
-36.365
-7.397e+14
-4.7689e+15
-1.5907e+14
-4.127e+15
-3.3064e+15
3.883e+15
288.57
96.366
