0,1.8832e-05,0.00014632,0.00047941,0.0011028,0.0020893,0.0035006,0.0053877,0.0077912,0.010742,0.014263,0.018365,0.023056,0.028332,0.034183,0.040594,0.047541,0.054999,0.062933,0.071307,0.080079,0.089205,0.098638,0.10833,0.11822,0.12827,0.13841,0.14859,0.15877,0.16888,0.17888,0.18871,0.19832,0.20768,0.21673,0.22544,0.23378,0.24172,0.24924,0.25631,0.26292,0.26908,0.27479,0.28005,0.28489,0.28934,0.29343,0.29722,0.30076,0.30412,0.3074,0.31065,0.31388,0.31708,0.32023,0.32332,0.32633,0.32925,0.33208,0.3348,0.33741,0.33991,0.34228,0.34452,0.34663,0.34861,0.35046,0.35218,0.35376,0.35521,0.35653,0.35772,0.35879,0.35974,0.36057,0.36129,0.36191,0.36242,0.36284,0.36317,0.36342,0.36359,0.36368,0.36372,0.36369,0.36362,0.36349,0.36333,0.36314,0.36291,0.36267,0.3624,0.36212,0.36184,0.36154,0.36124,0.36095,0.36065,0.36035,0.36006,0.35977,0.35948,0.3592,0.35896,0.35875,0.35858,0.35846,0.3584,0.35839,0.35843,0.35852,0.35866,0.35884,0.35906,0.3593,0.35955,0.35981,0.36007,0.36031,0.36051,0.36068,0.36079,0.36083,0.36079,0.36064,0.36039,0.36002,0.3595,0.35884,0.35802,0.35702,0.35584,0.35448,0.35291,0.35114,0.34915,0.34695,0.34454,0.34191,0.33907,0.33601,0.33275,0.32929,0.32565,0.32183,0.31785,0.31374,0.30951,0.30518,0.30079,0.29637,0.29192,0.28735,0.28254,0.27741,0.27186,0.26584,0.25927,0.25212,0.24435,0.23593,0.22685,0.2171,0.20668,0.1956,0.18389,0.17155,0.15863,0.14516,0.13118,0.11674,0.10188,0.08666,0.071133,0.055356,0.039389,0.023292,0.0071259,-0.0090499,-0.025175,-0.041192,-0.057044,-0.072677,-0.088041,-0.10309,-0.11777,-0.13206,-0.14592,-0.15932,-0.17224,-0.18468,-0.19661,-0.20806,-0.21902,-0.22952,-0.23959,-0.24927,-0.25862,-0.2677,-0.27659,-0.28537,-0.29413,-0.30279,-0.31127,-0.31951,-0.32744,-0.33501,-0.34216,-0.34887,-0.35509,-0.3608,-0.36599,-0.37065,-0.37476,-0.37834,-0.38138,-0.3839,-0.38592,-0.38744,-0.38851,-0.38913,-0.38935,-0.38919,-0.38869,-0.38788,-0.38681,-0.3855,-0.38401,-0.38237,-0.38062,-0.37881,-0.37696,-0.37512,-0.37332,-0.3716,-0.36999,-0.36852,-0.36721,-0.36609,-0.36518,-0.36448,-0.36402,-0.3638,-0.36381,-0.36406,-0.36452,-0.36518,-0.36602,-0.367,-0.36809,-0.36923,-0.37038,-0.37152,-0.37264,-0.37374,-0.37481,-0.37584,-0.37683,-0.37776,-0.37865,-0.37949,-0.38026,-0.38097,-0.38162,-0.38221,-0.38273,-0.38318,-0.38357,-0.3839,-0.38415,-0.38435,-0.38448,-0.38455,-0.38456,-0.38451,-0.3844,-0.38425,-0.38404,-0.38378,-0.38348,-0.38314,-0.38276,-0.38235,-0.3819,-0.38142,-0.38092,-0.3804,-0.37985,-0.37929,-0.37871,-0.37812,-0.37752,-0.37692,-0.37631,-0.37569,-0.37507,-0.37446,-0.37384,-0.37323,-0.37261,-0.372,-0.37138,-0.37075,-0.3701,-0.36941,-0.36867,-0.36786,-0.36698,-0.36599,-0.36491,-0.36369,-0.36234,-0.36083,-0.35915,-0.35728,-0.35522,-0.35294,-0.35043,-0.34768,-0.34467,-0.34139,-0.33783,-0.33398,-0.32982,-0.32535,-0.32056,-0.31543,-0.30997,-0.30417,-0.29801,-0.29151,-0.28465,-0.27743,-0.26987,-0.26195,-0.25369,-0.24508,-0.23614,-0.22688,-0.21731,-0.20743,-0.19728,-0.18685,-0.17619,-0.16529,-0.1542,-0.14293,-0.13152,-0.12,-0.1084,-0.096766,-0.085114,-0.073421,-0.061655,-0.049787,-0.037798,-0.025671,-0.013399,-0.00097689,0.011593,0.024305,0.037149,0.050111,0.063171,0.07631,0.089502,0.10272,0.11594,0.12912,0.14223,0.15524,0.16811,0.18081,0.1933,0.20555,0.21751,0.22915,0.24044,0.25135,0.26184,0.27188,0.28145,0.29052,0.29908,0.30709,0.31456,0.32147,0.32781,0.33359,0.3388,0.34345,0.34757,0.35117,0.35429,0.35694,0.35918,0.36106,0.36262,0.36395,0.3651,0.36616,0.3672,0.36824,0.36926,0.37026,0.37124,0.37218,0.37309,0.37396,0.3748,0.37559,0.37633,0.37703,0.37769,0.37829,0.37886,0.37938,0.37985,0.38029,0.38068,0.38104,0.38136,0.38164,0.3819,0.38213,0.38234,0.38252,0.38269,0.38284,0.38298,0.38311,0.38324,0.38336,0.38349,0.38362,0.38376,0.3839,0.38406,0.38423,0.38442,0.38462,0.38484,0.38507,0.38533,0.3856,0.38589,0.38619,0.3865,0.38683,0.38717,0.38751,0.38785,0.38818,0.38851,0.38883,0.38913,0.38941,0.38967,0.38991,0.39012,0.3903,0.39045,0.39057,0.39066,0.39072,0.39073,0.39072,0.39066,0.39057,0.39044,0.39028,0.39007,0.38983,0.38956,0.38925,0.3889,0.38851,0.3881,0.38765,0.38717,0.38665,0.38611,0.38554,0.38495,0.38433,0.38368,0.38301,0.38232,0.38161,0.38089,0.38015,0.37939,0.37862,0.37784,0.37705,0.37625,0.37545,0.37464,0.37383,0.37301,0.37219,0.37138,0.37059,0.36983,0.36912,0.36847,0.36789,0.36738,0.36695,0.36658,0.36628,0.36605,0.36587,0.36574,0.36564,0.36556,0.36549,0.36542,0.36532,0.36518,0.36498,0.36471,0.36434,0.36386,0.36325,0.36249,0.36156,0.36045,0.35914,0.3576,0.35584,0.35383,0.35156,0.34903,0.34621,0.34312,0.33973,0.33605,0.33208,0.32781,0.32327,0.31844,0.31335,0.30801,0.30244,0.29665,0.29067,0.28454,0.27828,0.27193,0.26554,0.25911,0.25257,0.2458,0.23872,0.23124,0.2233,0.21485,0.20585,0.19627,0.18609,0.1753,0.16391,0.15192,0.13934,0.12622,0.11257,0.09843,0.083853,0.068882,0.05357,0.037975,0.022155,0.0061719,-0.00991,-0.026026,-0.042111,-0.0581,-0.073927,-0.089531,-0.10485,-0.11982,-0.1344,-0.14852,-0.16215,-0.17524,-0.18775,-0.19966,-0.21094,-0.22157,-0.23156,-0.2409,-0.2496,-0.25769,-0.2652,-0.27217,-0.27866,-0.28473,-0.29048,-0.29599,-0.30137,-0.30673,-0.31205,-0.31729,-0.32241,-0.3274,-0.33221,-0.33682,-0.34122,-0.34536,-0.34925,-0.35285,-0.35616,-0.35916,-0.36184,-0.3642,-0.36623,-0.36792,-0.36927,-0.37027,-0.37094,-0.37126,-0.37125,-0.37091,-0.37024,-0.36925,-0.36794,-0.36634,-0.36444,-0.36225,-0.3598,-0.35708,-0.35412,-0.35092,-0.34751,-0.34389,-0.34007,-0.33608,-0.33192,-0.32762,-0.32318,-0.31862,-0.31396,-0.3092,-0.30437,-0.29947,-0.29452,-0.28953,-0.28451,-0.27947,-0.27443,-0.26936,-0.26419,-0.25883,-0.25319,-0.24722,-0.24084,-0.23401,-0.2267,-0.21888,-0.21052,-0.20161,-0.19215,-0.18214,-0.1716,-0.16053,-0.14896,-0.13691,-0.12442,-0.11152,-0.098253,-0.084658,-0.070782,-0.056673,-0.042378,-0.02795,-0.013439,0.001104,0.015627,0.030079,0.044411,0.058576,0.072528,0.086225,0.099626,0.1127,0.1254,0.13772,0.14963,0.16111,0.17215,0.18275,0.19291,0.20265,0.21198,0.22094,0.22955,0.23787,0.24596,0.25387,0.2617,0.2695,0.27727,0.28495,0.29251,0.29993,0.30716,0.3142,0.321,0.32757,0.33387,0.33989,0.34562,0.35105,0.35618,0.361,0.36551,0.3697,0.37358,0.37715,0.38042,0.38338,0.38606,0.38845,0.39057,0.39243,0.39404,0.39541,0.39655,0.39748,0.39822,0.39878,0.39917,0.3994,0.3995,0.39948,0.39935,0.39912,0.39882,0.39844,0.39802,0.39755,0.39704,0.39652,0.39598,0.39543,0.39488,0.39433,0.39378,0.39324,0.3927,0.39217,0.39163,0.39111,0.3906,0.39011,0.38964,0.38919,0.38877,0.38838,0.38802,0.38769,0.3874,0.38715,0.38693,0.38675,0.38661,0.38651,0.38645,0.38643,0.38645,0.38651,0.38661,0.38675,0.38693,0.38714,0.38739,0.38768,0.388,0.38835,0.38873,0.38915,0.38959,0.39006,0.39055,0.39106,0.3916,0.39216,0.39273,0.39333,0.39393,0.39455,0.39518,0.39582,0.39647,0.39712,0.39778,0.39845,0.39912,0.39979,0.40046,0.40112,0.40177,0.40239,0.40296,0.40348,0.40393,0.4043,0.40458,0.40478,0.40489,0.4049,0.40481,0.40462,0.40433,0.40395,0.40347,0.4029,0.40224,0.40149,0.40067,0.39978,0.39882,0.3978,0.39672,0.3956,0.39445,0.39326,0.39205,0.39082,0.38959,0.38835,0.38713,0.38591,0.38472,0.38355,0.38241,0.38131,0.38024,0.37922,0.37825,0.37732,0.37645,0.37562,0.37483,0.37409,0.37339,0.37273,0.3721,0.37148,0.37088,0.37028,0.36969,0.36913,0.3686,0.36811,0.36765,0.36722,0.36682,0.36643,0.36606,0.36567,0.36527,0.36482,0.36432,0.36374,0.36307,0.36227,0.36133,0.36022,0.35893,0.35742,0.35567,0.35365,0.35136,0.34875,0.34581,0.34253,0.33887,0.33482,0.33037,0.3255,0.32019,0.31445,0.30825,0.3016,0.29449,0.28693,0.27892,0.27046,0.26157,0.25226,0.24256,0.23248,0.22206,0.21133,0.20033,0.1891,0.17769,0.16615,0.15455,0.14292,0.13123,0.11944,0.10748,0.095334,0.08297,0.07037,0.057522,0.044422,0.031071,0.017478,0.0036557,-0.010378,-0.024599,-0.03898,-0.053491,-0.068096,-0.082758,-0.097437,-0.11209,-0.12668,-0.14115,-0.15546,-0.16956,-0.18342,-0.19697,-0.21019,-0.22301,-0.23542,-0.24735,-0.25879,-0.26968,-0.28002,-0.28976,-0.29889,-0.30739,-0.31525,-0.32246,-0.32903,-0.33496,-0.34027,-0.34498,-0.34911,-0.35271,-0.35583,-0.35851,-0.36082,-0.36285,-0.36467,-0.36638,-0.36808,-0.36976,-0.37141,-0.37303,-0.37461,-0.37612,-0.37757,-0.37893,-0.3802,-0.38137,-0.38242,-0.38335,-0.38414,-0.38478,-0.38528,-0.38561,-0.38577,-0.38575,-0.38554,-0.38514,-0.38454,-0.38373,-0.38271,-0.38148,-0.38002,-0.37834,-0.37644,-0.3743,-0.37194,-0.36935,-0.36653,-0.36348,-0.3602,-0.35671,-0.35299,-0.34907,-0.34493,-0.3406,-0.33607,-0.33136,-0.32648,-0.32145,-0.31626,-0.31094,-0.3055,-0.29996,-0.29433,-0.28864,-0.28291,-0.27715,-0.27136,-0.26544,-0.25927,-0.25274,-0.24575,-0.23825,-0.23017,-0.22146,-0.21208,-0.20202,-0.19125,-0.17979,-0.16763,-0.1548,-0.14131,-0.12721,-0.11253,-0.097319,-0.081626,-0.065509,-0.049028,-0.032248,-0.015236,0.0019389,0.019207,0.036496,0.053735,0.070853,0.087782,0.10445,0.1208,0.13676,0.15229,0.16732,0.1818,0.19571,0.209,0.22164,0.23363,0.24494,0.25558,0.26556,0.2749,0.28363,0.29179,0.29945,0.30667,0.31355,0.32018,0.32667,0.33314,0.33957,0.34594,0.3522,0.35835,0.36436,0.37021,0.37588,0.38138,0.38668,0.39178,0.39668,0.40138,0.40588,0.41018,0.4143,0.41823,0.42198,0.42557,0.42901,0.43232,0.43549,0.43856,0.44153,0.44443,0.44726,0.45004,0.4528,0.45555,0.45829,0.46106,0.46386,0.46672,0.46963,0.47262,0.4757,0.47887,0.48214,0.48553,0.48904,0.49266,0.4964,0.50025,0.50423,0.5083,0.51247,0.51673,0.52105,0.52543,0.52982,0.53414,0.53799,0.54093,0.54261,0.54271,0.54095,0.53713,0.53107,0.52264,0.51175,0.49835,0.48242,0.464,0.44312,0.41986,0.39434,0.36668,0.33703,0.30558,0.2725,0.238,0.2023,0.16562,0.12821,0.090292,0.052121,0.013938,-0.024013,-0.061494,-0.098271,-0.13412,-0.16883,-0.2022,-0.23404,-0.26419,-0.29251,-0.31886,-0.34315,-0.36532,-0.38531,-0.40312,-0.41877,-0.43233,-0.44389,-0.4536,-0.46165,-0.46827,-0.47373,-0.47837,-0.48258,-0.48672,-0.49094,-0.4953,-0.49986,-0.50468,-0.5098,-0.51527,-0.52112,-0.52738,-0.53407,-0.54121,-0.54882,-0.55691,-0.56548,-0.57452,-0.58405,-0.59405,-0.60451,-0.61542,-0.62677,-0.63853,-0.65068,-0.66321,-0.67608,-0.68928,-0.70277,-0.71653,-0.73052,-0.74473,-0.75911,-0.77365,-0.78831,-0.80307,-0.81789,-0.83275,-0.84763,-0.8625,-0.87735,-0.89215,-0.90689,-0.92156,-0.93614,-0.95063,-0.96502,-0.97931,-0.99352,-1.0076,-1.0217,-1.0357,-1.0497,-1.0636,-1.0775,-1.0913,-1.1048,-1.1182,-1.1312,-1.1439,-1.1561,-1.1679,-1.1793,-1.1901,-1.2003,-1.2099,-1.2188,-1.2271,-1.2347,-1.2415,-1.2476,-1.2529,-1.2575,-1.2612,-1.2641,-1.2662,-1.2675,-1.2679,-1.2675,-1.2662,-1.2641,-1.2612,-1.2575,-1.2529,-1.2476,-1.2415,-1.2347,-1.2271,-1.2188,-1.2098,-1.2002,-1.19,-1.1792,-1.1679,-1.1561,-1.1438,-1.1312,-1.1181,-1.1048,-1.0912,-1.0775,-1.0636,-1.0496,-1.0357,-1.0216,-1.0075,-0.99324,-0.97882,-0.96422,-0.94941,-0.9344,-0.91918,-0.90375,-0.88812,-0.87231,-0.85633,-0.8402,-0.82395,-0.80761,-0.79121,-0.77478,-0.75837,-0.742,-0.72572,-0.70956,-0.69358,-0.67781,-0.66229,-0.64706,-0.63217,-0.61765,-0.60353,-0.58986,-0.57666,-0.56397,-0.5518,-0.54019,-0.52914,-0.51868,-0.50882,-0.49955,-0.49087,-0.48279,-0.47527,-0.46831,-0.46188,-0.45593,-0.45044,-0.44533,-0.44056,-0.43606,-0.43174,-0.42752,-0.42333,-0.41919,-0.41515,-0.41125,-0.40752,-0.40399,-0.40067,-0.39759,-0.39475,-0.39215,-0.38979,-0.38767,-0.38577,-0.38408,-0.38259,-0.38127,-0.38009,-0.37904,-0.37808,-0.37718,-0.37631,-0.37544,-0.37453,-0.37355,-0.37246,-0.37123,-0.36983,-0.36822,-0.36636,-0.36423,-0.3618,-0.35905,-0.35593,-0.35245,-0.34857,-0.34428,-0.33957,-0.33443,-0.32886,-0.32286,-0.31644,-0.30961,-0.30239,-0.29479,-0.28687,-0.27864,-0.27016,-0.26147,-0.25264,-0.24374,-0.23479,-0.22568,-0.21625,-0.20637,-0.19594,-0.18488,-0.1731,-0.16058,-0.14725,-0.13312,-0.11817,-0.10242,-0.08588,-0.068592,-0.050599,-0.031955,-0.012724,0.0070234,0.027208,0.047746,0.068548,0.089519,0.11057,0.13159,0.15248,0.17315,0.1935,0.21342,0.23283,0.25162,0.26973,0.28705,0.30352,0.31907,0.33364,0.34718,0.35966,0.37104,0.3813,0.39045,0.3985,0.40547,0.4114,0.41636,0.42043,0.42369,0.42627,0.42831,0.42996,0.4314,0.43276,0.43384,0.43439,0.43418,0.43303,0.43077,0.42726,0.4224,0.4161,0.4083,0.39896,0.38805,0.37557,0.36155,0.34602,0.32903,0.31064,0.29092,0.26997,0.24789,0.22478,0.20075,0.17594,0.15046,0.12444,0.098032,0.071354,0.044546,0.017741,-0.0089317,-0.035344,-0.061374,-0.086908,-0.11184,-0.13606,-0.1595,-0.18207,-0.2037,-0.22436,-0.244,-0.26261,-0.2802,-0.29677,-0.31237,-0.32706,-0.34093,-0.3541,-0.36669,-0.37887,-0.39083,-0.40275,-0.41468,-0.42663,-0.43862,-0.45063,-0.46269,-0.47479,-0.48695,-0.49917,-0.51145,-0.5238,-0.53621,-0.5487,-0.56126,-0.57389,-0.5866,-0.59938,-0.61224,-0.62517,-0.63818,-0.65126,-0.66441,-0.67762,-0.69091,-0.70426,-0.71767,-0.73113,-0.74466,-0.75823,-0.77186,-0.78553,-0.79924,-0.81299,-0.82678,-0.8406,-0.85445,-0.86832,-0.88221,-0.89612,-0.91005,-0.92399,-0.93794,-0.9519,-0.96586,-0.97983,-0.9938,-1.0078,-1.0217,-1.0357,-1.0497,-1.0636,-1.0775,-1.0913,-1.1049,-1.1182,-1.1312,-1.1439,-1.1562,-1.168,-1.1793,-1.1901,-1.2003,-1.2099,-1.2189,-1.2271,-1.2347,-1.2416,-1.2477,-1.253,-1.2575,-1.2613,-1.2642,-1.2663,-1.2675,-1.2679,-1.2675,-1.2662,-1.2642,-1.2612,-1.2575,-1.253,-1.2476,-1.2416,-1.2347,-1.2271,-1.2188,-1.2099,-1.2003,-1.1901,-1.1793,-1.168,-1.1561,-1.1439,-1.1312,-1.1182,-1.1048,-1.0913,-1.0775,-1.0636,-1.0496,-1.0357,-1.0217,-1.0076,-0.99338,-0.97907,-0.96463,-0.95005,-0.93533,-0.92047,-0.90549,-0.89039,-0.8752,-0.85993,-0.84461,-0.82927,-0.81395,-0.79866,-0.78346,-0.76837,-0.75343,-0.73869,-0.72419,-0.70995,-0.69603,-0.68247,-0.6693,-0.65655,-0.64428,-0.6325,-0.62125,-0.61056,-0.60045,-0.59095,-0.58208,-0.57384,-0.56626,-0.55932,-0.55304,-0.54741,-0.54241,-0.53803,-0.53423,-0.531,-0.52828,-0.52603,-0.5242,-0.52271,-0.52151,-0.52049,-0.51958,-0.51871,-0.51796,-0.51745,-0.51729,-0.51755,-0.51833,-0.51969,-0.52168,-0.52436,-0.52776,-0.53191,-0.53684,-0.54256,-0.54907,-0.55637,-0.56445,-0.57331,-0.58291,-0.59324,-0.60426,-0.61595,-0.62826,-0.64115,-0.65459,-0.66851,-0.68289,-0.69766,-0.71277,-0.72818,-0.74384,-0.75969,-0.77568,-0.79177,-0.80791,-0.82405,-0.84016,-0.8562,-0.87213,-0.88792,-0.90355,-0.919,-0.93425,-0.9493,-0.96413,-0.97877,-0.99321,-1.0075,-1.0216,-1.0357,-1.0496,-1.0636,-1.0775,-1.0912,-1.1048,-1.1181,-1.1312,-1.1438,-1.1561,-1.1679,-1.1792,-1.19,-1.2002,-1.2098,-1.2188,-1.2271,-1.2346,-1.2415,-1.2476,-1.2529,-1.2574,-1.2612,-1.2641,-1.2662,-1.2674,-1.2678,-1.2674,-1.2662,-1.2641,-1.2612,-1.2574,-1.2529,-1.2476,-1.2415,-1.2346,-1.2271,-1.2188,-1.2098,-1.2002,-1.19,-1.1792,-1.1679,-1.1561,-1.1438,-1.1312,-1.1181,-1.1048,-1.0912,-1.0775,-1.0636,-1.0496,-1.0357,-1.0216,-1.0076,-0.99337,-0.97906,-0.9646,-0.95,-0.93525,-0.92034,-0.90529,-0.8901,-0.8748,-0.85938,-0.84389,-0.82834,-0.81276,-0.79717,-0.78161,-0.76612,-0.75072,-0.73546,-0.72036,-0.70547,-0.69082,-0.67645,-0.66239,-0.64867,-0.63534,-0.62242,-0.60994,-0.59792,-0.5864,-0.57539,-0.56492,-0.55499,-0.54561,-0.5368,-0.52855,-0.52086,-0.51372,-0.50712,-0.50103,-0.49543,-0.49028,-0.48554,-0.48117,-0.4771,-0.47328,-0.46963,-0.46607,-0.46253,-0.45902,-0.45558,-0.45223,-0.44899,-0.44588,-0.44293,-0.44014,-0.43752,-0.4351,-0.43286,-0.43083,-0.42899,-0.42735,-0.42591,-0.42466,-0.4236,-0.42273,-0.42203,-0.42149,-0.4211,-0.42086,-0.42075,-0.42076,-0.42087,-0.42107,-0.42135,-0.42169,-0.42207,-0.42249,-0.42293,-0.42337,-0.42381,-0.42422,-0.42461,-0.42495,-0.42523,-0.42546,-0.42562,-0.42571,-0.42572,-0.42565,-0.4255,-0.42527,-0.42497,-0.4246,-0.42416,-0.42368,-0.42316,-0.42263,-0.42208,-0.42151,-0.4209,-0.42022,-0.41946,-0.41862,-0.41768,-0.41664,-0.41551,-0.41427,-0.41295,-0.41153,-0.41004,-0.40849,-0.40687,-0.40522,-0.40354,-0.40186,-0.40019,-0.39854,-0.39694,-0.39541,-0.39397,-0.39264,-0.39143,-0.39037,-0.38948,-0.38878,-0.38828,-0.388,-0.38795,-0.38816,-0.38862,-0.38937,-0.39039,-0.3917,-0.3933,-0.3952,-0.3974,-0.39988,-0.40264,-0.40568,-0.40897,-0.41251,-0.41626,-0.42021,-0.42433,-0.42857,-0.4329,-0.43729,-0.44169,-0.44619,-0.45086,-0.45578,-0.46101,-0.46661,-0.47262,-0.47909,-0.48605,-0.49353,-0.50154,-0.51011,-0.51923,-0.52891,-0.53916,-0.54995,-0.56128,-0.57313,-0.58549,-0.59832,-0.6116,-0.62531,-0.63941,-0.65387,-0.66865,-0.68372,-0.69904,-0.71458,-0.73028,-0.74613,-0.76207,-0.77807,-0.79411,-0.81013,-0.82612,-0.84204,-0.85787,-0.87357,-0.88914,-0.90455,-0.91979,-0.93486,-0.94974,-0.96444,-0.97897,-0.99334,-1.0076,-1.0217,-1.0357,-1.0497,-1.0636,-1.0775,-1.0913,-1.1049,-1.1182,-1.1312,-1.1439,-1.1562,-1.168,-1.1793,-1.1901,-1.2003,-1.2099,-1.2189,-1.2271,-1.2347,-1.2416,-1.2477,-1.253,-1.2575,-1.2613,-1.2642,-1.2663,-1.2675,-1.2679,-1.2675,-1.2663,-1.2642,-1.2613,-1.2575,-1.253,-1.2477,-1.2416,-1.2347,-1.2271,-1.2189,-1.2099,-1.2003,-1.1901,-1.1793,-1.168,-1.1562,-1.1439,-1.1312,-1.1182,-1.1049,-1.0913,-1.0775,-1.0636,-1.0497,-1.0357,-1.0217,-1.0076,-0.99348,-0.97924,-0.9649,-0.95044,-0.93586,-0.92116,-0.90633,-0.89139,-0.87634,-0.8612,-0.84597,-0.83068,-0.81533,-0.79995,-0.78456,-0.76918,-0.75383,-0.73853,-0.72332,-0.70821,-0.69324,-0.67841,-0.66376,-0.64932,-0.6351,-0.62112,-0.60742,-0.59399,-0.58087,-0.56807,-0.5556,-0.54348,-0.5317,-0.52028,-0.50921,-0.4985,-0.48815,-0.47814,-0.46845,-0.45909,-0.45001,-0.4412,-0.43263,-0.42426,-0.41605,-0.40794,-0.3999,-0.39185,-0.38374,-0.37549,-0.36706,-0.35841,-0.3495,-0.34031,-0.33082,-0.32102,-0.31092,-0.30052,-0.28982,-0.27884,-0.26761,-0.25615,-0.24449,-0.23266,-0.22071,-0.20868,-0.1966,-0.18452,-0.1725,-0.16056,-0.14878,-0.13718,-0.12583,-0.11477,-0.10404,-0.093684,-0.083753,-0.074282,-0.065309,-0.056865,-0.048981,-0.04168,-0.034982,-0.028902,-0.023448,-0.018623,-0.014421,-0.010832,-0.0078352,-0.0054042,-0.0035026,-0.0020855,-0.0010982,-0.00047634,-0.00014506,-1.8631e-05,-4.4409e-16
