-6.4158e+09
8.3562e+08
1.1004e+08
-2.414e+08
9.9326e+08
-2.1665e+08
2.7232e+08
9.2925e+08
6.4376e+08
8.2758e+08
-1.6553e+08
-7.5371e+07
1.082e+09
2.7215e+08
-2.7216e+08
9.46e+08
0.80509
-0.0017286
-1.8921e+08
-0.012452
1.5272e+08
2.5134e+08
-2.2891e+08
-1.9377e+08
2.8367e+08
1.364e+08
7.2805e+07
-1.8769e+07
1.9377e+07
0.0017996
2.6649e-07
