-0.050185,-0.048988,-0.092132
-0.050012,-0.059485,-0.078658
-0.050648,-0.05541,-0.051827
-0.052085,-0.065843,-0.037458
-0.054325,-0.075615,-0.022387
-0.057399,-0.06613,-0.0011318
-0.061208,-0.07384,0.015117
-0.054664,-0.068692,0.031943
-0.059658,-0.072518,0.049216
-0.05593,-0.085069,0.059338
-0.06099,-0.084368,0.076887
-0.065723,-0.08175,0.094109
-0.073421,-0.088307,0.10342
-0.077463,-0.082186,0.11937
-0.086765,-0.082139,0.12866
-0.090343,-0.073613,0.14218
-0.11595,-0.07152,0.15227
-0.11988,-0.061541,0.16248
-0.1247,-0.0512,0.17082
-0.13103,-0.047782,0.18464
-0.13752,-0.037173,0.18928
-0.15524,-0.027094,0.19785
-0.16354,-0.017075,0.19926
-0.17295,-0.0074823,0.20479
-0.18351,0.0015705,0.20347
-0.1951,0.010015,0.20099
-0.20803,0.023586,0.20121
-0.2214,0.030742,0.19662
-0.22418,0.040404,0.18737
-0.23866,0.04648,0.18102
-0.26425,0.056079,0.17003
-0.27891,0.061173,0.16183
-0.29386,0.065843,0.1527
-0.30539,0.073403,0.138
-0.32045,0.077204,0.12714
-0.36082,0.086414,0.1136
-0.37594,0.089599,0.10104
-0.40333,0.09271,0.087718
-0.41969,0.097906,0.08704
-0.43737,0.10074,0.073436
-0.46573,0.10332,0.06281
-0.48439,0.10594,0.072084
-0.515,0.10833,0.062805
-0.5382,0.10977,0.066973
-0.56267,0.10652,0.060257
-0.58727,0.10915,0.060395
-0.61209,0.11046,0.05873
-0.62691,0.10799,0.061551
-0.64858,0.11739,0.051398
-0.68517,0.11448,0.058565
-0.7076,0.10597,0.041113
-0.73247,0.10507,0.048752
-0.75098,0.088934,0.030513
-0.77423,0.085664,0.03782
-0.79637,0.078746,0.042718
-0.81711,0.072786,0.033627
-0.85855,0.06365,0.039876
-0.88522,0.055086,0.037132
-0.90319,0.045183,0.038398
-0.92158,0.052422,0.042039
-0.93845,0.041277,0.04043
-0.96579,0.029951,0.037439
-0.99448,0.037294,0.05957
-1.0101,0.028841,0.053753
-1.026,0.030963,0.066745
-1.0418,0.023517,0.063644
-1.0607,0.021114,0.06895
-1.0755,0.017036,0.067664
-1.1007,0.023099,0.067376
-1.1009,0.022779,0.064224
-1.103,0.024799,0.069411
-1.1038,0.0062919,0.058444
-1.1138,0.011123,0.060873
-1.1321,0.00189,0.050288
-1.1383,0.0078306,0.052466
-1.1536,0.014038,0.056149
