0.02,0.001320587,0.005336408,0.000101111,-0.00041938,0.000136636,5.19E-05,0
0.04,0.001305142,0.005274627,9.85E-05,-0.00062907,0.000136636,5.19E-05,0
0.06,0.001235637,0.004957995,8.94E-05,-0.00041938,0.000136636,5.19E-05,0
0.08,0.001166133,0.004610472,7.78E-05,-0.00062907,0.000136636,5.19E-05,0
0.1,0.001104351,0.004139385,7.91E-05,-0.00041938,0.000136636,5.19E-05,0
0.12,0.001034846,0.003614239,7.78E-05,-0.00083876,0.000136636,5.19E-05,0
0.14,0.000849501,0.003089093,7.52E-05,-0.00041938,0.000136636,5.19E-05,0
0.16,0.000556037,0.002641175,7.39E-05,-0.00083876,0.000136636,5.19E-05,0
0.18,0.000131286,0.002270483,7.65E-05,-0.00041938,0.000136636,5.19E-05,0
0.2,-0.000501978,0.002038801,7.91E-05,-0.00083876,0.000136636,5.19E-05,0
0.22,-0.001444151,0.001915238,8.56E-05,-0.00041938,0.000136636,5.19E-05,0
0.24,-0.002849688,0.001868901,9.33E-05,-0.00083876,0.000136636,5.19E-05,0
0.26,-0.004818985,0.001822565,0.000111481,-0.00041938,0.000136636,5.19E-05,0
0.28,-0.007182142,0.001729892,0.000134814,-0.00083876,0.000136636,5.19E-05,0
0.3,-0.010363908,0.001505933,0.000165925,-0.00041938,0.000136636,5.19E-05,0
0.32,-0.01427161,0.001150687,0.000211295,-0.00083876,0.000136636,5.19E-05,0
0.34,-0.018920696,0.000617819,0.000269628,-0.00041938,0.000136636,5.19E-05,0
0.36,-0.02404859,-8.50E-05,0.000327961,-0.00083876,0.000136636,5.19E-05,0
0.38,-0.030141826,-0.000996233,0.000404442,-0.00041938,0.000136636,5.19E-05,0
0.4,-0.037092286,-0.002116029,0.000497775,-0.00083876,0.000136636,5.19E-05,0
0.42,-0.044490664,-0.003374834,0.00059759,-0.00041938,0.000136636,5.19E-05,0
0.44,-0.052707652,-0.004780372,0.000701293,-0.00083876,0.000136636,5.19E-05,0
0.46,-0.06151929,-0.006278582,0.000812774,-0.00041938,0.000136636,5.19E-05,0
0.48,-0.07081746,-0.007815406,0.000943699,-0.00083876,0.000136636,5.19E-05,0
0.5,-0.080872459,-0.009444902,0.001101847,-0.00041938,0.000136636,5.19E-05,0
0.52,-0.091506662,-0.011136181,0.00126129,-0.00083876,0.000136636,5.19E-05,0
0.54,-0.102936306,-0.012889241,0.0014324,-0.00041938,0.000136636,5.19E-05,0
0.56,-0.119887705,-0.015352793,0.001672214,-0.00083876,0.000136636,-0.000111418,0.000326688
0.58,-0.131556755,-0.016997735,0.001799251,-0.00041938,0.000136636,-0.000111418,-0.000326688
0.6,-0.144036691,-0.018634954,0.002006657,-0.00083876,0.000136636,-0.000193097,0.000163344
0.62,-0.157281178,-0.02031851,0.002312581,-0.00062907,0.000136636,-0.000274775,-0.000326688
0.64,-0.170046855,-0.02190167,0.002608135,-0.00083876,0.000136636,-0.000193097,0.000163344
0.66,-0.18365431,-0.023616117,0.002841468,-0.00062907,0.000136636,-0.000274775,0
0.68,-0.197887307,-0.025430959,0.003044985,-0.00062907,-0.000136636,-5.19E-05,-0.000326688
0.7,-0.21341,-0.027400256,0.003370354,-0.00062907,0.000136636,-0.000438133,0
0.72,-0.229241603,-0.029392721,0.0037735,-0.00041938,-0.000136636,-0.000215297,0
0.74,-0.246409238,-0.031555087,0.004144239,-0.00083876,-0.000136636,-0.000296976,-0.000163344
0.76,-0.264032514,-0.033810125,0.004443682,-0.00041938,-0.000136636,-0.000296976,-0.000163344
