-1.1878e-05,0.0,5.0379e-06,-1.1878e-05,4.1982e-05,1.1878e-05,-1.1878e-05,0.0,5.0379e-06,-1.1878e-05,4.1982e-05,1.1878e-05,-1.1878e-05,0.0,5.0379e-06,-1.1878e-05,4.1982e-05,1.1878e-05
-1.5084e-05,0.0,6.3923e-06,-1.5084e-05,5.3269e-05,1.5084e-05,-1.5084e-05,0.0,6.3923e-06,-1.5084e-05,5.3269e-05,1.5084e-05,-1.5084e-05,0.0,6.3923e-06,-1.5084e-05,5.3269e-05,1.5084e-05
-1.8818e-05,0.0,7.9677e-06,-1.8818e-05,6.6397e-05,1.8818e-05,-1.8818e-05,0.0,7.9677e-06,-1.8818e-05,6.6397e-05,1.8818e-05,-1.8818e-05,0.0,7.9677e-06,-1.8818e-05,6.6397e-05,1.8818e-05
-2.3119e-05,0.0,9.78e-06,-2.3119e-05,8.15e-05,2.3119e-05,-2.3119e-05,0.0,9.78e-06,-2.3119e-05,8.15e-05,2.3119e-05,-2.3119e-05,0.0,9.78e-06,-2.3119e-05,8.15e-05,2.3119e-05
-2.8025e-05,0.0,1.1845e-05,-2.8025e-05,9.871e-05,2.8025e-05,-2.8025e-05,0.0,1.1845e-05,-2.8025e-05,9.871e-05,2.8025e-05,-2.8025e-05,0.0,1.1845e-05,-2.8025e-05,9.871e-05,2.8025e-05
-3.3577e-05,0.0,1.4179e-05,-3.3577e-05,0.00011816,3.3577e-05,-3.3577e-05,0.0,1.4179e-05,-3.3577e-05,0.00011816,3.3577e-05,-3.3577e-05,0.0,1.4179e-05,-3.3577e-05,0.00011816,3.3577e-05
-3.9812e-05,0.0,1.6797e-05,-3.9812e-05,0.00013998,3.9812e-05,-3.9812e-05,0.0,1.6797e-05,-3.9812e-05,0.00013998,3.9812e-05,-3.9812e-05,0.0,1.6797e-05,-3.9812e-05,0.00013998,3.9812e-05
-4.6768e-05,0.0,1.9715e-05,-4.6768e-05,0.00016429,4.6768e-05,-4.6768e-05,0.0,1.9715e-05,-4.6768e-05,0.00016429,4.6768e-05,-4.6768e-05,0.0,1.9715e-05,-4.6768e-05,0.00016429,4.6768e-05
-5.4485e-05,0.0,2.2948e-05,-5.4485e-05,0.00019123,5.4485e-05,-5.4485e-05,0.0,2.2948e-05,-5.4485e-05,0.00019123,5.4485e-05,-5.4485e-05,0.0,2.2948e-05,-5.4485e-05,0.00019123,5.4485e-05
-6.3001e-05,0.0,2.6511e-05,-6.3001e-05,0.00022092,6.3001e-05,-6.3001e-05,0.0,2.6511e-05,-6.3001e-05,0.00022092,6.3001e-05,-6.3001e-05,0.0,2.6511e-05,-6.3001e-05,0.00022092,6.3001e-05
-7.2353e-05,0.0,3.0419e-05,-7.2353e-05,0.00025349,7.2353e-05,-7.2353e-05,0.0,3.0419e-05,-7.2353e-05,0.00025349,7.2353e-05,-7.2353e-05,0.0,3.0419e-05,-7.2353e-05,0.00025349,7.2353e-05
-8.2579e-05,0.0,3.4688e-05,-8.2579e-05,0.00028906,8.2579e-05,-8.2579e-05,0.0,3.4688e-05,-8.2579e-05,0.00028906,8.2579e-05,-8.2579e-05,0.0,3.4688e-05,-8.2579e-05,0.00028906,8.2579e-05
-9.3717e-05,0.0,3.9331e-05,-9.3717e-05,0.00032776,9.3717e-05,-9.3717e-05,0.0,3.9331e-05,-9.3717e-05,0.00032776,9.3717e-05,-9.3717e-05,0.0,3.9331e-05,-9.3717e-05,0.00032776,9.3717e-05
-0.0001058,0.0,4.4364e-05,-0.0001058,0.0003697,0.0001058,-0.0001058,0.0,4.4364e-05,-0.0001058,0.0003697,0.0001058,-0.0001058,0.0,4.4364e-05,-0.0001058,0.0003697,0.0001058
-0.00011888,0.0,4.9802e-05,-0.00011888,0.00041502,0.00011888,-0.00011888,0.0,4.9802e-05,-0.00011888,0.00041502,0.00011888,-0.00011888,0.0,4.9802e-05,-0.00011888,0.00041502,0.00011888
-0.00013297,0.0,5.5658e-05,-0.00013297,0.00046381,0.00013297,-0.00013297,0.0,5.5658e-05,-0.00013297,0.00046381,0.00013297,-0.00013297,0.0,5.5658e-05,-0.00013297,0.00046381,0.00013297
-0.00014813,0.0,6.1947e-05,-0.00014813,0.00051622,0.00014813,-0.00014813,0.0,6.1947e-05,-0.00014813,0.00051622,0.00014813,-0.00014813,0.0,6.1947e-05,-0.00014813,0.00051622,0.00014813
-0.00016439,0.0,6.8682e-05,-0.00016439,0.00057235,0.00016439,-0.00016439,0.0,6.8682e-05,-0.00016439,0.00057235,0.00016439,-0.00016439,0.0,6.8682e-05,-0.00016439,0.00057235,0.00016439
-0.00018177,0.0,7.5879e-05,-0.00018177,0.00063233,0.00018177,-0.00018177,0.0,7.5879e-05,-0.00018177,0.00063233,0.00018177,-0.00018177,0.0,7.5879e-05,-0.00018177,0.00063233,0.00018177
-0.00020033,0.0,8.355e-05,-0.00020033,0.00069625,0.00020033,-0.00020033,0.0,8.355e-05,-0.00020033,0.00069625,0.00020033,-0.00020033,0.0,8.355e-05,-0.00020033,0.00069625,0.00020033
-0.00022009,0.0,9.171e-05,-0.00022009,0.00076425,0.00022009,-0.00022009,0.0,9.171e-05,-0.00022009,0.00076425,0.00022009,-0.00022009,0.0,9.171e-05,-0.00022009,0.00076425,0.00022009
-0.0002411,0.0,0.00010037,-0.0002411,0.00083644,0.0002411,-0.0002411,0.0,0.00010037,-0.0002411,0.00083644,0.0002411,-0.0002411,0.0,0.00010037,-0.0002411,0.00083644,0.0002411
-0.00026338,0.0,0.00010955,-0.00026338,0.00091292,0.00026338,-0.00026338,0.0,0.00010955,-0.00026338,0.00091292,0.00026338,-0.00026338,0.0,0.00010955,-0.00026338,0.00091292,0.00026338
-0.00028698,0.0,0.00011926,-0.00028698,0.00099381,0.00028698,-0.00028698,0.0,0.00011926,-0.00028698,0.00099381,0.00028698,-0.00028698,0.0,0.00011926,-0.00028698,0.00099381,0.00028698
-0.00031192,0.0,0.00012951,-0.00031192,0.0010792,0.00031192,-0.00031192,0.0,0.00012951,-0.00031192,0.0010792,0.00031192,-0.00031192,0.0,0.00012951,-0.00031192,0.0010792,0.00031192
-0.00033825,0.0,0.00014031,-0.00033825,0.0011692,0.00033825,-0.00033825,0.0,0.00014031,-0.00033825,0.0011692,0.00033825,-0.00033825,0.0,0.00014031,-0.00033825,0.0011692,0.00033825
-0.000366,0.0,0.00015168,-0.000366,0.001264,0.000366,-0.000366,0.0,0.00015168,-0.000366,0.001264,0.000366,-0.000366,0.0,0.00015168,-0.000366,0.001264,0.000366
-0.0003952,0.0,0.00016363,-0.0003952,0.0013636,0.0003952,-0.0003952,0.0,0.00016363,-0.0003952,0.0013636,0.0003952,-0.0003952,0.0,0.00016363,-0.0003952,0.0013636,0.0003952
-0.00042589,0.0,0.00017618,-0.00042589,0.0014682,0.00042589,-0.00042589,0.0,0.00017618,-0.00042589,0.0014682,0.00042589,-0.00042589,0.0,0.00017618,-0.00042589,0.0014682,0.00042589
-0.0004581,0.0,0.00018933,-0.0004581,0.0015778,0.0004581,-0.0004581,0.0,0.00018933,-0.0004581,0.0015778,0.0004581,-0.0004581,0.0,0.00018933,-0.0004581,0.0015778,0.0004581
-0.00049188,0.0,0.00020311,-0.00049188,0.0016925,0.00049188,-0.00049188,0.0,0.00020311,-0.00049188,0.0016925,0.00049188,-0.00049188,0.0,0.00020311,-0.00049188,0.0016925,0.00049188
-0.00052724,0.0,0.00021751,-0.00052724,0.0018126,0.00052724,-0.00052724,0.0,0.00021751,-0.00052724,0.0018126,0.00052724,-0.00052724,0.0,0.00021751,-0.00052724,0.0018126,0.00052724
-0.00056422,0.0,0.00023255,-0.00056422,0.0019379,0.00056422,-0.00056422,0.0,0.00023255,-0.00056422,0.0019379,0.00056422,-0.00056422,0.0,0.00023255,-0.00056422,0.0019379,0.00056422
-0.00060287,0.0,0.00024825,-0.00060287,0.0020688,0.00060287,-0.00060287,0.0,0.00024825,-0.00060287,0.0020688,0.00060287,-0.00060287,0.0,0.00024825,-0.00060287,0.0020688,0.00060287
-0.00064321,0.0,0.00026462,-0.00064321,0.0022052,0.00064321,-0.00064321,0.0,0.00026462,-0.00064321,0.0022052,0.00064321,-0.00064321,0.0,0.00026462,-0.00064321,0.0022052,0.00064321
-0.00068528,0.0,0.00028167,-0.00068528,0.0023472,0.00068528,-0.00068528,0.0,0.00028167,-0.00068528,0.0023472,0.00068528,-0.00068528,0.0,0.00028167,-0.00068528,0.0023472,0.00068528
-0.0007291,0.0,0.0002994,-0.0007291,0.002495,0.0007291,-0.0007291,0.0,0.0002994,-0.0007291,0.002495,0.0007291,-0.0007291,0.0,0.0002994,-0.0007291,0.002495,0.0007291
-0.00077472,0.0,0.00031784,-0.00077472,0.0026487,0.00077472,-0.00077472,0.0,0.00031784,-0.00077472,0.0026487,0.00077472,-0.00077472,0.0,0.00031784,-0.00077472,0.0026487,0.00077472
-0.00082216,0.0,0.000337,-0.00082216,0.0028083,0.00082216,-0.00082216,0.0,0.000337,-0.00082216,0.0028083,0.00082216,-0.00082216,0.0,0.000337,-0.00082216,0.0028083,0.00082216
-0.00087146,0.0,0.00035687,-0.00087146,0.0029739,0.00087146,-0.00087146,0.0,0.00035687,-0.00087146,0.0029739,0.00087146,-0.00087146,0.0,0.00035687,-0.00087146,0.0029739,0.00087146
-0.00092266,0.0,0.00037749,-0.00092266,0.0031457,0.00092266,-0.00092266,0.0,0.00037749,-0.00092266,0.0031457,0.00092266,-0.00092266,0.0,0.00037749,-0.00092266,0.0031457,0.00092266
-0.00097577,0.0,0.00039885,-0.00097577,0.0033237,0.00097577,-0.00097577,0.0,0.00039885,-0.00097577,0.0033237,0.00097577,-0.00097577,0.0,0.00039885,-0.00097577,0.0033237,0.00097577
-0.0010308,0.0,0.00042096,-0.0010308,0.003508,0.0010308,-0.0010308,0.0,0.00042096,-0.0010308,0.003508,0.0010308,-0.0010308,0.0,0.00042096,-0.0010308,0.003508,0.0010308
-0.0010879,0.0,0.00044385,-0.0010879,0.0036988,0.0010879,-0.0010879,0.0,0.00044385,-0.0010879,0.0036988,0.0010879,-0.0010879,0.0,0.00044385,-0.0010879,0.0036988,0.0010879
-0.001147,0.0,0.00046752,-0.001147,0.003896,0.001147,-0.001147,0.0,0.00046752,-0.001147,0.003896,0.001147,-0.001147,0.0,0.00046752,-0.001147,0.003896,0.001147
-0.0012081,0.0,0.00049197,-0.0012081,0.0040998,0.0012081,-0.0012081,0.0,0.00049197,-0.0012081,0.0040998,0.0012081,-0.0012081,0.0,0.00049197,-0.0012081,0.0040998,0.0012081
-0.0012713,0.0,0.00051723,-0.0012713,0.0043102,0.0012713,-0.0012713,0.0,0.00051723,-0.0012713,0.0043102,0.0012713,-0.0012713,0.0,0.00051723,-0.0012713,0.0043102,0.0012713
-0.0013367,0.0,0.0005433,-0.0013367,0.0045275,0.0013367,-0.0013367,0.0,0.0005433,-0.0013367,0.0045275,0.0013367,-0.0013367,0.0,0.0005433,-0.0013367,0.0045275,0.0013367
-0.0014041,0.0,0.00057018,-0.0014041,0.0047515,0.0014041,-0.0014041,0.0,0.00057018,-0.0014041,0.0047515,0.0014041,-0.0014041,0.0,0.00057018,-0.0014041,0.0047515,0.0014041
-0.0014738,0.0,0.0005979,-0.0014738,0.0049825,0.0014738,-0.0014738,0.0,0.0005979,-0.0014738,0.0049825,0.0014738,-0.0014738,0.0,0.0005979,-0.0014738,0.0049825,0.0014738
-0.0015456,0.0,0.00062646,-0.0015456,0.0052205,0.0015456,-0.0015456,0.0,0.00062646,-0.0015456,0.0052205,0.0015456,-0.0015456,0.0,0.00062646,-0.0015456,0.0052205,0.0015456
-0.0016197,0.0,0.00065587,-0.0016197,0.0054656,0.0016197,-0.0016197,0.0,0.00065587,-0.0016197,0.0054656,0.0016197,-0.0016197,0.0,0.00065587,-0.0016197,0.0054656,0.0016197
-0.0016961,0.0,0.00068614,-0.0016961,0.0057178,0.0016961,-0.0016961,0.0,0.00068614,-0.0016961,0.0057178,0.0016961,-0.0016961,0.0,0.00068614,-0.0016961,0.0057178,0.0016961
-0.0017747,0.0,0.00071728,-0.0017747,0.0059774,0.0017747,-0.0017747,0.0,0.00071728,-0.0017747,0.0059774,0.0017747,-0.0017747,0.0,0.00071728,-0.0017747,0.0059774,0.0017747
-0.0018557,0.0,0.0007493,-0.0018557,0.0062442,0.0018557,-0.0018557,0.0,0.0007493,-0.0018557,0.0062442,0.0018557,-0.0018557,0.0,0.0007493,-0.0018557,0.0062442,0.0018557
-0.0019391,0.0,0.00078221,-0.0019391,0.0065184,0.0019391,-0.0019391,0.0,0.00078221,-0.0019391,0.0065184,0.0019391,-0.0019391,0.0,0.00078221,-0.0019391,0.0065184,0.0019391
-0.0020248,0.0,0.00081602,-0.0020248,0.0068001,0.0020248,-0.0020248,0.0,0.00081602,-0.0020248,0.0068001,0.0020248,-0.0020248,0.0,0.00081602,-0.0020248,0.0068001,0.0020248
-0.002113,0.0,0.00085073,-0.002113,0.0070894,0.002113,-0.002113,0.0,0.00085073,-0.002113,0.0070894,0.002113,-0.002113,0.0,0.00085073,-0.002113,0.0070894,0.002113
-0.0022036,0.0,0.00088636,-0.0022036,0.0073863,0.0022036,-0.0022036,0.0,0.00088636,-0.0022036,0.0073863,0.0022036,-0.0022036,0.0,0.00088636,-0.0022036,0.0073863,0.0022036
-0.0022966,0.0,0.00092292,-0.0022966,0.007691,0.0022966,-0.0022966,0.0,0.00092292,-0.0022966,0.007691,0.0022966,-0.0022966,0.0,0.00092292,-0.0022966,0.007691,0.0022966
-0.0023922,0.0,0.00096041,-0.0023922,0.0080034,0.0023922,-0.0023922,0.0,0.00096041,-0.0023922,0.0080034,0.0023922,-0.0023922,0.0,0.00096041,-0.0023922,0.0080034,0.0023922
-0.0024903,0.0,0.00099884,-0.0024903,0.0083236,0.0024903,-0.0024903,0.0,0.00099884,-0.0024903,0.0083236,0.0024903,-0.0024903,0.0,0.00099884,-0.0024903,0.0083236,0.0024903
-0.002591,0.0,0.0010382,-0.002591,0.0086518,0.002591,-0.002591,0.0,0.0010382,-0.002591,0.0086518,0.002591,-0.002591,0.0,0.0010382,-0.002591,0.0086518,0.002591
-0.0026943,0.0,0.0010786,-0.0026943,0.008988,0.0026943,-0.0026943,0.0,0.0010786,-0.0026943,0.008988,0.0026943,-0.0026943,0.0,0.0010786,-0.0026943,0.008988,0.0026943
-0.0028002,0.0,0.0011199,-0.0028002,0.0093322,0.0028002,-0.0028002,0.0,0.0011199,-0.0028002,0.0093322,0.0028002,-0.0028002,0.0,0.0011199,-0.0028002,0.0093322,0.0028002
-0.0029087,0.0,0.0011622,-0.0029087,0.0096846,0.0029087,-0.0029087,0.0,0.0011622,-0.0029087,0.0096846,0.0029087,-0.0029087,0.0,0.0011622,-0.0029087,0.0096846,0.0029087
-0.00302,0.0,0.0012054,-0.00302,0.010045,0.00302,-0.00302,0.0,0.0012054,-0.00302,0.010045,0.00302,-0.00302,0.0,0.0012054,-0.00302,0.010045,0.00302
-0.0031339,0.0,0.0012497,-0.0031339,0.010414,0.0031339,-0.0031339,0.0,0.0012497,-0.0031339,0.010414,0.0031339,-0.0031339,0.0,0.0012497,-0.0031339,0.010414,0.0031339
-0.0032505,0.0,0.0012949,-0.0032505,0.010791,0.0032505,-0.0032505,0.0,0.0012949,-0.0032505,0.010791,0.0032505,-0.0032505,0.0,0.0012949,-0.0032505,0.010791,0.0032505
-0.00337,0.0,0.0013412,-0.00337,0.011177,0.00337,-0.00337,0.0,0.0013412,-0.00337,0.011177,0.00337,-0.00337,0.0,0.0013412,-0.00337,0.011177,0.00337
-0.0034922,0.0,0.0013885,-0.0034922,0.011571,0.0034922,-0.0034922,0.0,0.0013885,-0.0034922,0.011571,0.0034922,-0.0034922,0.0,0.0013885,-0.0034922,0.011571,0.0034922
-0.0036172,0.0,0.0014368,-0.0036172,0.011973,0.0036172,-0.0036172,0.0,0.0014368,-0.0036172,0.011973,0.0036172,-0.0036172,0.0,0.0014368,-0.0036172,0.011973,0.0036172
-0.0037451,0.0,0.0014861,-0.0037451,0.012384,0.0037451,-0.0037451,0.0,0.0014861,-0.0037451,0.012384,0.0037451,-0.0037451,0.0,0.0014861,-0.0037451,0.012384,0.0037451
-0.0038758,0.0,0.0015365,-0.0038758,0.012804,0.0038758,-0.0038758,0.0,0.0015365,-0.0038758,0.012804,0.0038758,-0.0038758,0.0,0.0015365,-0.0038758,0.012804,0.0038758
-0.0040094,0.0,0.0015879,-0.0040094,0.013233,0.0040094,-0.0040094,0.0,0.0015879,-0.0040094,0.013233,0.0040094,-0.0040094,0.0,0.0015879,-0.0040094,0.013233,0.0040094
-0.004146,0.0,0.0016404,-0.004146,0.01367,0.004146,-0.004146,0.0,0.0016404,-0.004146,0.01367,0.004146,-0.004146,0.0,0.0016404,-0.004146,0.01367,0.004146
-0.0042855,0.0,0.0016939,-0.0042855,0.014116,0.0042855,-0.0042855,0.0,0.0016939,-0.0042855,0.014116,0.0042855,-0.0042855,0.0,0.0016939,-0.0042855,0.014116,0.0042855
-0.004428,0.0,0.0017485,-0.004428,0.014571,0.004428,-0.004428,0.0,0.0017485,-0.004428,0.014571,0.004428,-0.004428,0.0,0.0017485,-0.004428,0.014571,0.004428
-0.0045734,0.0,0.0018042,-0.0045734,0.015035,0.0045734,-0.0045734,0.0,0.0018042,-0.0045734,0.015035,0.0045734,-0.0045734,0.0,0.0018042,-0.0045734,0.015035,0.0045734
-0.004722,0.0,0.0018609,-0.004722,0.015508,0.004722,-0.004722,0.0,0.0018609,-0.004722,0.015508,0.004722,-0.004722,0.0,0.0018609,-0.004722,0.015508,0.004722
-0.0048735,0.0,0.0019188,-0.0048735,0.01599,0.0048735,-0.0048735,0.0,0.0019188,-0.0048735,0.01599,0.0048735,-0.0048735,0.0,0.0019188,-0.0048735,0.01599,0.0048735
-0.0050282,0.0,0.0019777,-0.0050282,0.016481,0.0050282,-0.0050282,0.0,0.0019777,-0.0050282,0.016481,0.0050282,-0.0050282,0.0,0.0019777,-0.0050282,0.016481,0.0050282
-0.0051859,0.0,0.0020377,-0.0051859,0.016981,0.0051859,-0.0051859,0.0,0.0020377,-0.0051859,0.016981,0.0051859,-0.0051859,0.0,0.0020377,-0.0051859,0.016981,0.0051859
-0.0053468,0.0,0.0020988,-0.0053468,0.01749,0.0053468,-0.0053468,0.0,0.0020988,-0.0053468,0.01749,0.0053468,-0.0053468,0.0,0.0020988,-0.0053468,0.01749,0.0053468
-0.0055108,0.0,0.002161,-0.0055108,0.018009,0.0055108,-0.0055108,0.0,0.002161,-0.0055108,0.018009,0.0055108,-0.0055108,0.0,0.002161,-0.0055108,0.018009,0.0055108
-0.005678,0.0,0.0022244,-0.005678,0.018537,0.005678,-0.005678,0.0,0.0022244,-0.005678,0.018537,0.005678,-0.005678,0.0,0.0022244,-0.005678,0.018537,0.005678
-0.0058484,0.0,0.0022889,-0.0058484,0.019074,0.0058484,-0.0058484,0.0,0.0022889,-0.0058484,0.019074,0.0058484,-0.0058484,0.0,0.0022889,-0.0058484,0.019074,0.0058484
-0.0060221,0.0,0.0023545,-0.0060221,0.019621,0.0060221,-0.0060221,0.0,0.0023545,-0.0060221,0.019621,0.0060221,-0.0060221,0.0,0.0023545,-0.0060221,0.019621,0.0060221
-0.006199,0.0,0.0024212,-0.006199,0.020177,0.006199,-0.006199,0.0,0.0024212,-0.006199,0.020177,0.006199,-0.006199,0.0,0.0024212,-0.006199,0.020177,0.006199
-0.0063792,0.0,0.0024891,-0.0063792,0.020742,0.0063792,-0.0063792,0.0,0.0024891,-0.0063792,0.020742,0.0063792,-0.0063792,0.0,0.0024891,-0.0063792,0.020742,0.0063792
-0.0065627,0.0,0.0025581,-0.0065627,0.021317,0.0065627,-0.0065627,0.0,0.0025581,-0.0065627,0.021317,0.0065627,-0.0065627,0.0,0.0025581,-0.0065627,0.021317,0.0065627
-0.0067495,0.0,0.0026282,-0.0067495,0.021902,0.0067495,-0.0067495,0.0,0.0026282,-0.0067495,0.021902,0.0067495,-0.0067495,0.0,0.0026282,-0.0067495,0.021902,0.0067495
-0.0069396,0.0,0.0026996,-0.0069396,0.022496,0.0069396,-0.0069396,0.0,0.0026996,-0.0069396,0.022496,0.0069396,-0.0069396,0.0,0.0026996,-0.0069396,0.022496,0.0069396
-0.0071332,0.0,0.002772,-0.0071332,0.0231,0.0071332,-0.0071332,0.0,0.002772,-0.0071332,0.0231,0.0071332,-0.0071332,0.0,0.002772,-0.0071332,0.0231,0.0071332
-0.0073301,0.0,0.0028457,-0.0073301,0.023714,0.0073301,-0.0073301,0.0,0.0028457,-0.0073301,0.023714,0.0073301,-0.0073301,0.0,0.0028457,-0.0073301,0.023714,0.0073301
-0.0075304,0.0,0.0029205,-0.0075304,0.024337,0.0075304,-0.0075304,0.0,0.0029205,-0.0075304,0.024337,0.0075304,-0.0075304,0.0,0.0029205,-0.0075304,0.024337,0.0075304
-0.0077342,0.0,0.0029965,-0.0077342,0.024971,0.0077342,-0.0077342,0.0,0.0029965,-0.0077342,0.024971,0.0077342,-0.0077342,0.0,0.0029965,-0.0077342,0.024971,0.0077342
-0.0079415,0.0,0.0030737,-0.0079415,0.025614,0.0079415,-0.0079415,0.0,0.0030737,-0.0079415,0.025614,0.0079415,-0.0079415,0.0,0.0030737,-0.0079415,0.025614,0.0079415
-0.0081523,0.0,0.003152,-0.0081523,0.026267,0.0081523,-0.0081523,0.0,0.003152,-0.0081523,0.026267,0.0081523,-0.0081523,0.0,0.003152,-0.0081523,0.026267,0.0081523
-0.0083665,0.0,0.0032315,-0.0083665,0.02693,0.0083665,-0.0083665,0.0,0.0032315,-0.0083665,0.02693,0.0083665,-0.0083665,0.0,0.0032315,-0.0083665,0.02693,0.0083665
-0.0085844,0.0,0.0033123,-0.0085844,0.027602,0.0085844,-0.0085844,0.0,0.0033123,-0.0085844,0.027602,0.0085844,-0.0085844,0.0,0.0033123,-0.0085844,0.027602,0.0085844
-0.0088057,0.0,0.0033942,-0.0088057,0.028285,0.0088057,-0.0088057,0.0,0.0033942,-0.0088057,0.028285,0.0088057,-0.0088057,0.0,0.0033942,-0.0088057,0.028285,0.0088057
-0.0090307,0.0,0.0034773,-0.0090307,0.028978,0.0090307,-0.0090307,0.0,0.0034773,-0.0090307,0.028978,0.0090307,-0.0090307,0.0,0.0034773,-0.0090307,0.028978,0.0090307
-0.0092592,0.0,0.0035617,-0.0092592,0.029681,0.0092592,-0.0092592,0.0,0.0035617,-0.0092592,0.029681,0.0092592,-0.0092592,0.0,0.0035617,-0.0092592,0.029681,0.0092592
-0.0094914,0.0,0.0036472,-0.0094914,0.030394,0.0094914,-0.0094914,0.0,0.0036472,-0.0094914,0.030394,0.0094914,-0.0094914,0.0,0.0036472,-0.0094914,0.030394,0.0094914
-0.0097272,0.0,0.003734,-0.0097272,0.031117,0.0097272,-0.0097272,0.0,0.003734,-0.0097272,0.031117,0.0097272,-0.0097272,0.0,0.003734,-0.0097272,0.031117,0.0097272
-0.0099667,0.0,0.003822,-0.0099667,0.03185,0.0099667,-0.0099667,0.0,0.003822,-0.0099667,0.03185,0.0099667,-0.0099667,0.0,0.003822,-0.0099667,0.03185,0.0099667
-0.01021,0.0,0.0039112,-0.01021,0.032593,0.01021,-0.01021,0.0,0.0039112,-0.01021,0.032593,0.01021,-0.01021,0.0,0.0039112,-0.01021,0.032593,0.01021
-0.010457,0.0,0.0040016,-0.010457,0.033347,0.010457,-0.010457,0.0,0.0040016,-0.010457,0.033347,0.010457,-0.010457,0.0,0.0040016,-0.010457,0.033347,0.010457
-0.010707,0.0,0.0040933,-0.010707,0.03411,0.010707,-0.010707,0.0,0.0040933,-0.010707,0.03411,0.010707,-0.010707,0.0,0.0040933,-0.010707,0.03411,0.010707
-0.010962,0.0,0.0041861,-0.010962,0.034885,0.010962,-0.010962,0.0,0.0041861,-0.010962,0.034885,0.010962,-0.010962,0.0,0.0041861,-0.010962,0.034885,0.010962
-0.01122,0.0,0.0042803,-0.01122,0.035669,0.01122,-0.01122,0.0,0.0042803,-0.01122,0.035669,0.01122,-0.01122,0.0,0.0042803,-0.01122,0.035669,0.01122
-0.011482,0.0,0.0043756,-0.011482,0.036464,0.011482,-0.011482,0.0,0.0043756,-0.011482,0.036464,0.011482,-0.011482,0.0,0.0043756,-0.011482,0.036464,0.011482
-0.011748,0.0,0.0044722,-0.011748,0.037269,0.011748,-0.011748,0.0,0.0044722,-0.011748,0.037269,0.011748,-0.011748,0.0,0.0044722,-0.011748,0.037269,0.011748
