-0.00081088695179357356,6.1781862993796078e-05,0.20993675808000001,-0.00090103364679824092,-0.00067609940197471056,0.0036826420454545458,0.048038625154359131,-0.042579664380867452,0.38936008727957921
-0.00081088695179357356,5.405913011957157e-05,0.20994583211000001,-0.0008964946297789129,-0.0010347314171502439,0.0018186270613267436,0.046150546043072907,-0.039275525936117661,0.40060842130093527
-0.00079544148604512453,6.9504595868020592e-05,0.20995360985000003,0.0018182158732981807,0.0010884281550686949,0.00072627036767341623,0.043790447153968425,-0.035971387491370063,0.36967550274222577
-0.0007799960202966755,6.9504595868020592e-05,0.20995360985000003,0.0023889633021226637,0.0010794913678279158,0.00072029228363696665,0.042846407598325316,-0.047299862159078609,0.40342050480626773
-0.00080316421891934899,6.9504595868020592e-05,0.20995360985000003,-0.0023940098349345593,0.0010681103420688495,0.00071267917541634749,0.046150546043072907,-0.039747545713940312,0.35842716872088282
-0.00081088695179357356,6.1781862993796078e-05,0.20995490614000001,-0.00063330406342577516,-0.00037447898969394022,5.603831356664181e-05,0.053702862488213404,-0.036443407269190521,0.36123925222621528
-0.00081088695179357356,7.7227328742245094e-05,0.20995490614000001,-0.00062700626566246939,0.00094674353417388839,5.5477072203134135e-05,0.049926704265643156,-0.041163605047403878,0.31624591614081726
-0.00081088695179357356,7.7227328742245094e-05,0.20995360985000003,0.0018252711631494109,0.00093564553614789423,-5.8564317270727868e-05,0.045206506487431998,-0.04021956549176077,0.27125258005543229
-0.00081088695179357356,6.9504595868020592e-05,0.20995231356000002,-0.0018039867425078179,-0.00039447938302781356,-8.4847521048190091e-05,0.042374387820504858,-0.036915427047013179,0.24875591201273331
-0.00081088695179357356,6.9504595868020592e-05,0.20995231356000002,0.0018029966919797863,-0.00039137532945751402,-8.4179878423576372e-05,0.046622565820895565,-0.04021956549176077,0.22063507695935625
-0.00081088695179357356,5.405913011957157e-05,0.20995101727000001,0.0017843971520626627,-0.00086892501373603509,-9.2712661978229519e-05,0.042374387820504858,-0.033611288602263388,0.12783632128324082
